drop_fraction,repeat,cp_f1,cp_count,cp_times,sample_id,cluster
0.1,16,1.0,1,[253.28287772595422],S0028,1
0.1,17,1.0,1,[253.28287772595422],S0028,1
0.1,18,1.0,1,[253.28287772595422],S0028,1
0.1,19,1.0,1,[253.28287772595422],S0028,1
0.1,20,1.0,1,[253.28287772595422],S0028,1
0.1,21,0.6666666666666666,2,"[43.66946167688866, 253.28287772595422]",S0028,1
0.1,22,1.0,1,[244.5489853905765],S0028,1
0.1,23,0.6666666666666666,2,"[52.403354012266405, 253.28287772595422]",S0028,1
0.1,24,1.0,1,[253.28287772595422],S0028,1
0.1,25,1.0,1,[253.28287772595422],S0028,1
0.1,26,1.0,1,[253.28287772595422],S0028,1
0.1,27,1.0,1,[253.28287772595422],S0028,1
0.1,28,1.0,1,[253.28287772595422],S0028,1
0.1,29,1.0,1,[253.28287772595422],S0028,1
0.1,30,0.0,2,"[43.66946167688866, 227.081200719821]",S0028,1
0.1,31,1.0,1,[253.28287772595422],S0028,1
0.1,32,1.0,1,[253.28287772595422],S0028,1
0.1,33,1.0,1,[253.28287772595422],S0028,1
0.1,34,1.0,1,[253.28287772595422],S0028,1
0.1,35,1.0,1,[253.28287772595422],S0028,1
0.1,36,0.6666666666666666,2,"[43.66946167688866, 235.81509305519876]",S0028,1
0.1,37,1.0,1,[253.28287772595422],S0028,1
0.1,38,1.0,1,[253.28287772595422],S0028,1
0.1,39,1.0,1,[244.5489853905765],S0028,1
0.1,40,0.0,2,"[43.66946167688866, 235.81509305519873]",S0028,1
0.1,41,1.0,1,[253.28287772595422],S0028,1
0.1,42,0.6666666666666666,2,"[43.66946167688866, 253.28287772595422]",S0028,1
0.1,43,1.0,1,[253.28287772595422],S0028,1
0.1,44,0.0,2,"[43.66946167688866, 235.81509305519873]",S0028,1
0.1,45,1.0,1,[253.28287772595422],S0028,1
0.1,46,1.0,1,[253.28287772595422],S0028,1
0.1,47,0.0,2,"[43.66946167688866, 227.081200719821]",S0028,1
0.1,48,0.0,2,"[43.66946167688866, 218.34730838444327]",S0028,1
0.1,49,0.0,1,[235.81509305519873],S0028,1
0.05,0,1.0,3,"[43.669461676888645, 148.4761697014214, 253.28287772595422]",S0029,0
0.05,1,1.0,3,"[43.669461676888645, 157.21006203679914, 253.28287772595422]",S0029,0
0.05,2,1.0,3,"[43.669461676888645, 148.4761697014214, 253.28287772595422]",S0029,0
0.05,3,1.0,3,"[43.669461676888645, 148.4761697014214, 253.28287772595422]",S0029,0
0.05,4,0.8,2,"[43.669461676888645, 148.4761697014214]",S0029,0
0.05,5,1.0,3,"[43.669461676888645, 148.4761697014214, 253.28287772595422]",S0029,0
0.05,6,1.0,3,"[43.669461676888645, 148.4761697014214, 253.28287772595422]",S0029,0
0.05,7,1.0,3,"[43.669461676888645, 157.21006203679914, 253.28287772595422]",S0029,0
0.05,8,1.0,3,"[43.669461676888645, 148.4761697014214, 253.28287772595422]",S0029,0
0.05,9,1.0,3,"[43.669461676888645, 148.4761697014214, 253.28287772595422]",S0029,0
0.05,10,1.0,3,"[43.669461676888645, 148.4761697014214, 253.28287772595422]",S0029,0
0.05,11,1.0,3,"[43.669461676888645, 148.4761697014214, 253.28287772595422]",S0029,0
0.05,12,1.0,3,"[43.669461676888645, 148.4761697014214, 253.28287772595422]",S0029,0
0.05,13,1.0,3,"[43.669461676888645, 148.4761697014214, 253.28287772595422]",S0029,0
0.05,14,1.0,3,"[43.669461676888645, 148.4761697014214, 253.28287772595422]",S0029,0
0.05,15,1.0,3,"[43.669461676888645, 139.74227736604368, 253.28287772595422]",S0029,0
0.05,16,1.0,3,"[43.669461676888645, 148.4761697014214, 253.28287772595422]",S0029,0
0.05,17,1.0,3,"[61.137246347644094, 148.4761697014214, 253.28287772595422]",S0029,0
0.05,18,1.0,3,"[52.40335401226638, 148.4761697014214, 253.28287772595422]",S0029,0
0.05,19,1.0,3,"[43.669461676888645, 157.21006203679914, 253.28287772595422]",S0029,0
0.05,20,1.0,3,"[43.669461676888645, 148.4761697014214, 253.28287772595422]",S0029,0
0.05,21,1.0,3,"[43.669461676888645, 148.4761697014214, 253.28287772595422]",S0029,0
0.05,22,1.0,3,"[43.669461676888645, 148.4761697014214, 253.28287772595422]",S0029,0
0.05,23,1.0,3,"[43.669461676888645, 148.4761697014214, 253.28287772595422]",S0029,0
0.05,24,1.0,3,"[43.669461676888645, 139.74227736604368, 253.28287772595422]",S0029,0
0.05,25,1.0,3,"[43.669461676888645, 148.4761697014214, 244.54898539057646]",S0029,0
0.05,26,1.0,3,"[43.669461676888645, 148.4761697014214, 253.28287772595422]",S0029,0
0.05,27,1.0,3,"[43.669461676888645, 148.4761697014214, 253.28287772595422]",S0029,0
0.05,28,1.0,3,"[61.137246347644094, 148.4761697014214, 253.28287772595422]",S0029,0
0.05,29,1.0,3,"[43.669461676888645, 148.4761697014214, 253.28287772595422]",S0029,0
0.05,30,0.8,2,"[43.669461676888645, 148.4761697014214]",S0029,0
0.05,31,1.0,3,"[43.669461676888645, 148.4761697014214, 253.28287772595422]",S0029,0
0.05,32,1.0,3,"[43.669461676888645, 157.21006203679914, 253.28287772595422]",S0029,0
0.05,33,1.0,3,"[43.669461676888645, 148.4761697014214, 253.28287772595422]",S0029,0
0.05,34,1.0,3,"[43.669461676888645, 139.74227736604368, 253.28287772595422]",S0029,0
0.05,35,1.0,3,"[61.137246347644094, 148.4761697014214, 253.28287772595422]",S0029,0
0.05,36,1.0,3,"[61.137246347644094, 148.4761697014214, 253.28287772595422]",S0029,0
0.05,37,1.0,3,"[43.669461676888645, 148.4761697014214, 244.54898539057646]",S0029,0
0.05,38,1.0,3,"[43.669461676888645, 148.4761697014214, 253.28287772595422]",S0029,0
0.05,39,1.0,3,"[61.137246347644094, 148.4761697014214, 253.28287772595422]",S0029,0
0.05,40,1.0,3,"[43.669461676888645, 148.4761697014214, 253.28287772595422]",S0029,0
0.05,41,1.0,3,"[43.669461676888645, 148.4761697014214, 253.28287772595422]",S0029,0
0.05,42,0.8,2,"[43.669461676888645, 148.4761697014214]",S0029,0
0.05,43,1.0,3,"[43.669461676888645, 148.4761697014214, 253.28287772595422]",S0029,0
0.05,44,0.8,2,"[43.669461676888645, 148.4761697014214]",S0029,0
0.05,45,1.0,3,"[43.669461676888645, 148.4761697014214, 253.28287772595422]",S0029,0
0.05,46,1.0,3,"[43.669461676888645, 148.4761697014214, 253.28287772595422]",S0029,0
0.05,47,1.0,3,"[43.669461676888645, 148.4761697014214, 244.54898539057646]",S0029,0
0.05,48,0.8,2,"[43.669461676888645, 148.4761697014214]",S0029,0
0.05,49,1.0,3,"[43.669461676888645, 148.4761697014214, 253.28287772595422]",S0029,0
0.1,0,0.8,2,"[61.137246347644094, 244.54898539057646]",S0029,0
0.1,1,1.0,3,"[61.137246347644094, 148.4761697014214, 253.28287772595422]",S0029,0
0.1,2,0.8,2,"[43.669461676888645, 148.4761697014214]",S0029,0
0.1,3,1.0,3,"[61.137246347644094, 148.4761697014214, 253.28287772595422]",S0029,0
0.1,4,0.8,2,"[43.669461676888645, 139.74227736604368]",S0029,0
0.1,5,1.0,3,"[43.669461676888645, 148.4761697014214, 253.28287772595422]",S0029,0
0.1,6,1.0,3,"[61.137246347644094, 148.4761697014214, 253.28287772595422]",S0029,0
0.1,7,0.8,2,"[43.669461676888645, 139.74227736604368]",S0029,0
0.1,8,0.8,2,"[61.137246347644094, 148.4761697014214]",S0029,0
0.1,9,1.0,3,"[61.13724634764411, 148.4761697014214, 253.28287772595422]",S0029,0
0.1,10,1.0,3,"[43.669461676888645, 148.4761697014214, 253.28287772595422]",S0029,0
0.1,11,0.8,2,"[43.669461676888645, 253.28287772595422]",S0029,0
0.1,12,0.8,2,"[43.669461676888645, 253.28287772595422]",S0029,0
0.1,13,0.8,2,"[43.669461676888645, 253.28287772595422]",S0029,0
0.1,14,1.0,3,"[61.137246347644094, 148.4761697014214, 244.54898539057646]",S0029,0
0.1,15,1.0,3,"[43.669461676888645, 157.21006203679914, 253.28287772595422]",S0029,0
0.1,16,0.8,2,"[43.669461676888645, 148.4761697014214]",S0029,0
0.1,17,0.8,2,"[43.669461676888645, 253.28287772595422]",S0029,0
0.1,18,0.8,2,"[43.669461676888645, 148.4761697014214]",S0029,0
0.1,19,1.0,3,"[43.669461676888645, 148.4761697014214, 244.54898539057646]",S0029,0
0.1,20,0.8,2,"[43.669461676888645, 253.28287772595422]",S0029,0
0.1,21,1.0,3,"[43.669461676888645, 148.4761697014214, 235.81509305519876]",S0029,0
0.1,22,1.0,3,"[43.669461676888645, 148.4761697014214, 253.28287772595422]",S0029,0
0.1,23,0.4,2,"[69.87113868302183, 253.28287772595422]",S0029,0
0.1,24,1.0,3,"[43.669461676888645, 148.4761697014214, 253.28287772595422]",S0029,0
0.1,25,1.0,3,"[52.40335401226638, 148.4761697014214, 253.28287772595422]",S0029,0
0.1,26,1.0,3,"[43.669461676888645, 148.4761697014214, 253.28287772595422]",S0029,0
0.1,27,1.0,3,"[43.669461676888645, 148.4761697014214, 244.54898539057646]",S0029,0
0.1,28,0.8,2,"[43.669461676888645, 253.28287772595422]",S0029,0
0.1,29,0.8,2,"[61.137246347644094, 253.28287772595422]",S0029,0
0.1,30,0.8,2,"[61.137246347644094, 253.28287772595422]",S0029,0
0.1,31,0.8,2,"[43.669461676888645, 157.21006203679914]",S0029,0
0.1,32,0.8,2,"[61.137246347644094, 253.28287772595422]",S0029,0
0.1,33,1.0,3,"[61.137246347644094, 148.4761697014214, 253.28287772595422]",S0029,0
0.1,34,0.8,2,"[43.669461676888645, 148.4761697014214]",S0029,0
0.1,35,0.8,2,"[61.137246347644094, 253.28287772595422]",S0029,0
0.1,36,1.0,3,"[52.40335401226638, 148.4761697014214, 253.28287772595422]",S0029,0
0.1,37,0.8,2,"[43.669461676888645, 148.4761697014214]",S0029,0
0.1,38,0.8,2,"[52.40335401226638, 148.4761697014214]",S0029,0
0.1,39,0.8,2,"[43.669461676888645, 148.4761697014214]",S0029,0
0.1,40,1.0,3,"[52.40335401226638, 148.4761697014214, 253.28287772595422]",S0029,0
0.1,41,1.0,3,"[61.137246347644094, 148.4761697014214, 253.28287772595422]",S0029,0
0.1,42,1.0,3,"[43.669461676888645, 148.4761697014214, 244.54898539057646]",S0029,0
0.1,43,0.8,2,"[61.137246347644094, 253.28287772595422]",S0029,0
0.1,44,0.8,2,"[43.669461676888645, 253.28287772595422]",S0029,0
0.1,45,1.0,3,"[52.40335401226638, 139.74227736604368, 253.28287772595422]",S0029,0
0.1,46,1.0,3,"[43.669461676888645, 148.4761697014214, 253.28287772595422]",S0029,0
0.1,47,0.8,2,"[61.137246347644094, 148.4761697014214]",S0029,0
0.1,48,0.8,2,"[43.669461676888645, 148.4761697014214]",S0029,0
0.1,49,1.0,3,"[52.40335401226638, 157.21006203679914, 253.28287772595422]",S0029,0
0.05,0,1.0,1,[86.35351394891534],S0030,1
0.05,1,1.0,1,[86.35351394891534],S0030,1
0.05,2,1.0,1,[86.35351394891534],S0030,1
0.05,3,1.0,1,[86.35351394891534],S0030,1
0.05,4,1.0,1,[76.75867906570252],S0030,1
0.05,5,1.0,1,[86.35351394891534],S0030,1
0.05,6,1.0,1,[95.94834883212818],S0030,1
0.05,7,1.0,1,[86.35351394891534],S0030,1
0.05,8,1.0,1,[86.35351394891534],S0030,1
0.05,9,1.0,1,[86.35351394891534],S0030,1
0.05,10,1.0,1,[86.35351394891534],S0030,1
0.05,11,1.0,1,[86.35351394891534],S0030,1
0.05,12,1.0,1,[86.35351394891534],S0030,1
0.05,13,1.0,1,[86.35351394891534],S0030,1
0.05,14,1.0,1,[86.35351394891534],S0030,1
0.05,15,1.0,1,[86.35351394891534],S0030,1
0.05,16,1.0,1,[86.35351394891534],S0030,1
0.05,17,1.0,1,[86.35351394891534],S0030,1
0.05,18,1.0,1,[86.35351394891534],S0030,1
0.05,19,1.0,1,[86.35351394891534],S0030,1
0.05,20,1.0,1,[86.35351394891534],S0030,1
0.05,21,1.0,1,[86.35351394891534],S0030,1
0.05,22,1.0,1,[86.35351394891534],S0030,1
0.05,23,1.0,1,[86.35351394891534],S0030,1
0.05,24,1.0,1,[86.35351394891534],S0030,1
0.05,25,1.0,1,[86.35351394891534],S0030,1
0.05,26,1.0,1,[86.35351394891534],S0030,1
0.05,27,1.0,1,[86.35351394891534],S0030,1
0.05,28,1.0,1,[86.35351394891534],S0030,1
0.05,29,1.0,1,[86.35351394891534],S0030,1
0.05,30,1.0,1,[86.35351394891534],S0030,1
0.05,31,1.0,1,[86.35351394891534],S0030,1
0.05,32,1.0,1,[86.35351394891534],S0030,1
0.05,33,1.0,1,[86.35351394891534],S0030,1
0.05,34,1.0,1,[86.35351394891534],S0030,1
0.05,35,1.0,1,[86.35351394891534],S0030,1
0.05,36,1.0,1,[86.35351394891534],S0030,1
0.05,37,1.0,1,[86.35351394891534],S0030,1
0.05,38,1.0,1,[86.35351394891534],S0030,1
0.05,39,1.0,1,[86.35351394891534],S0030,1
0.05,40,1.0,1,[86.35351394891534],S0030,1
0.05,41,1.0,1,[86.35351394891534],S0030,1
0.05,42,1.0,1,[86.35351394891534],S0030,1
0.05,43,1.0,1,[86.35351394891534],S0030,1
0.05,44,1.0,1,[86.35351394891534],S0030,1
0.05,45,1.0,1,[86.35351394891534],S0030,1
0.05,46,1.0,1,[86.35351394891534],S0030,1
0.05,47,1.0,1,[86.35351394891534],S0030,1
0.05,48,1.0,1,[86.35351394891534],S0030,1
0.05,49,1.0,1,[86.35351394891534],S0030,1
0.1,0,1.0,1,[86.35351394891534],S0030,1
0.1,1,1.0,1,[86.35351394891534],S0030,1
0.1,2,1.0,1,[76.75867906570252],S0030,1
0.1,3,1.0,1,[86.35351394891534],S0030,1
0.1,4,1.0,1,[86.35351394891534],S0030,1
0.1,5,1.0,1,[76.75867906570252],S0030,1
0.1,6,1.0,1,[95.94834883212818],S0030,1
0.1,7,1.0,1,[86.35351394891534],S0030,1
0.1,8,1.0,1,[86.35351394891534],S0030,1
0.1,9,1.0,1,[95.94834883212818],S0030,1
0.1,10,1.0,1,[86.35351394891534],S0030,1
0.1,11,1.0,1,[76.75867906570252],S0030,1
0.1,12,1.0,1,[86.35351394891534],S0030,1
0.1,13,1.0,1,[86.35351394891534],S0030,1
0.1,14,1.0,1,[86.35351394891534],S0030,1
0.1,15,1.0,1,[95.94834883212818],S0030,1
0.1,16,1.0,1,[86.35351394891534],S0030,1
0.1,17,1.0,1,[76.75867906570252],S0030,1
0.1,18,1.0,1,[86.35351394891534],S0030,1
0.1,19,1.0,1,[86.35351394891534],S0030,1
0.1,20,1.0,1,[86.35351394891534],S0030,1
0.1,21,1.0,1,[86.35351394891534],S0030,1
0.1,22,1.0,1,[86.35351394891534],S0030,1
0.1,23,1.0,1,[86.35351394891534],S0030,1
0.1,24,1.0,1,[95.94834883212818],S0030,1
0.1,25,1.0,1,[86.35351394891534],S0030,1
0.1,26,1.0,1,[86.35351394891534],S0030,1
0.1,27,1.0,1,[95.94834883212818],S0030,1
0.1,28,1.0,1,[86.35351394891534],S0030,1
0.1,29,1.0,1,[76.75867906570252],S0030,1
0.1,30,1.0,1,[86.35351394891534],S0030,1
0.1,31,1.0,1,[86.35351394891534],S0030,1
0.1,32,1.0,1,[86.35351394891534],S0030,1
0.1,33,0.0,1,[143.92252324819222],S0030,1
0.1,34,1.0,1,[86.35351394891534],S0030,1
0.1,35,1.0,1,[95.94834883212818],S0030,1
0.1,36,1.0,1,[86.35351394891534],S0030,1
0.1,37,1.0,1,[86.35351394891534],S0030,1
0.1,38,1.0,1,[95.94834883212818],S0030,1
0.1,39,1.0,1,[86.35351394891534],S0030,1
0.1,40,1.0,1,[86.35351394891534],S0030,1
0.1,41,1.0,1,[76.75867906570252],S0030,1
0.1,42,1.0,1,[76.75867906570252],S0030,1
0.1,43,1.0,1,[86.35351394891534],S0030,1
0.1,44,1.0,1,[76.75867906570252],S0030,1
0.1,45,1.0,1,[86.35351394891534],S0030,1
0.1,46,1.0,1,[86.35351394891534],S0030,1
0.1,47,1.0,1,[86.35351394891534],S0030,1
0.1,48,1.0,1,[86.35351394891534],S0030,1
0.1,49,1.0,1,[95.94834883212818],S0030,1
0.05,0,1.0,2,"[47.97417441606409, 201.4915325474691]",S0031,1
0.05,1,1.0,2,"[47.97417441606409, 201.4915325474691]",S0031,1
0.05,2,1.0,2,"[47.97417441606409, 201.4915325474691]",S0031,1
0.05,3,1.0,2,"[47.97417441606409, 201.4915325474691]",S0031,1
0.05,4,1.0,2,"[47.97417441606409, 201.4915325474691]",S0031,1
0.05,5,1.0,2,"[47.97417441606409, 201.4915325474691]",S0031,1
0.05,6,1.0,2,"[47.97417441606409, 201.4915325474691]",S0031,1
0.05,7,0.0,1,[124.7328534817666],S0031,1
0.05,8,1.0,2,"[47.97417441606409, 201.4915325474691]",S0031,1
0.05,9,1.0,2,"[47.97417441606409, 201.4915325474691]",S0031,1
0.05,10,1.0,2,"[47.97417441606409, 201.4915325474691]",S0031,1
0.05,11,1.0,2,"[47.97417441606409, 201.4915325474691]",S0031,1
0.05,12,1.0,2,"[47.97417441606409, 201.4915325474691]",S0031,1
0.05,13,1.0,2,"[47.97417441606409, 211.08636743068192]",S0031,1
0.05,14,0.0,1,[124.7328534817666],S0031,1
0.05,15,1.0,2,"[47.97417441606409, 201.4915325474691]",S0031,1
0.05,16,1.0,2,"[47.97417441606409, 201.4915325474691]",S0031,1
0.05,17,0.0,1,[124.7328534817666],S0031,1
0.05,18,1.0,2,"[57.5690092992769, 201.4915325474691]",S0031,1
0.05,19,1.0,2,"[47.97417441606409, 201.4915325474691]",S0031,1
0.05,20,1.0,2,"[57.5690092992769, 201.4915325474691]",S0031,1
0.05,21,1.0,2,"[47.97417441606409, 201.4915325474691]",S0031,1
0.05,22,1.0,2,"[47.97417441606409, 201.4915325474691]",S0031,1
0.05,23,1.0,2,"[47.97417441606409, 201.4915325474691]",S0031,1
0.05,24,1.0,2,"[47.97417441606409, 201.4915325474691]",S0031,1
0.05,25,1.0,2,"[47.97417441606409, 201.4915325474691]",S0031,1
0.05,26,1.0,2,"[47.97417441606409, 201.4915325474691]",S0031,1
0.05,27,1.0,2,"[47.97417441606409, 201.4915325474691]",S0031,1
0.05,28,1.0,2,"[47.97417441606409, 211.08636743068192]",S0031,1
0.05,29,1.0,2,"[47.97417441606409, 201.4915325474691]",S0031,1
0.05,30,1.0,2,"[47.97417441606409, 211.08636743068192]",S0031,1
0.05,31,1.0,2,"[47.97417441606409, 201.4915325474691]",S0031,1
0.05,32,1.0,2,"[47.97417441606409, 211.08636743068192]",S0031,1
0.05,33,0.5,2,"[47.97417441606409, 124.7328534817666]",S0031,1
0.05,34,0.0,1,[124.7328534817666],S0031,1
0.05,35,1.0,2,"[47.97417441606409, 201.4915325474691]",S0031,1
0.05,36,1.0,2,"[47.97417441606409, 201.4915325474691]",S0031,1
0.05,37,1.0,2,"[47.97417441606409, 201.4915325474691]",S0031,1
0.05,38,1.0,2,"[47.97417441606409, 211.08636743068192]",S0031,1
0.05,39,1.0,2,"[47.97417441606409, 201.4915325474691]",S0031,1
0.05,40,1.0,2,"[47.97417441606409, 201.4915325474691]",S0031,1
0.05,41,1.0,2,"[47.97417441606409, 201.4915325474691]",S0031,1
0.05,42,1.0,2,"[47.97417441606409, 201.4915325474691]",S0031,1
0.05,43,1.0,2,"[47.97417441606409, 201.4915325474691]",S0031,1
0.05,44,1.0,2,"[57.5690092992769, 201.4915325474691]",S0031,1
0.05,45,1.0,2,"[47.97417441606409, 201.4915325474691]",S0031,1
0.05,46,1.0,2,"[47.97417441606409, 201.4915325474691]",S0031,1
0.05,47,0.0,1,[124.7328534817666],S0031,1
0.05,48,1.0,2,"[47.97417441606409, 201.4915325474691]",S0031,1
0.05,49,0.0,1,[124.7328534817666],S0031,1
0.1,0,1.0,2,"[47.97417441606409, 201.4915325474691]",S0031,1
0.1,1,1.0,2,"[47.97417441606409, 211.08636743068192]",S0031,1
0.1,2,0.5,2,"[76.75867906570252, 201.4915325474691]",S0031,1
0.1,3,1.0,2,"[47.97417441606409, 201.4915325474691]",S0031,1
0.1,4,1.0,2,"[47.97417441606409, 201.4915325474691]",S0031,1
0.1,5,1.0,2,"[47.97417441606409, 201.4915325474691]",S0031,1
0.1,6,0.0,1,[124.7328534817666],S0031,1
0.1,7,1.0,2,"[47.97417441606409, 201.4915325474691]",S0031,1
0.1,8,1.0,2,"[57.5690092992769, 211.08636743068192]",S0031,1
0.1,9,1.0,2,"[47.97417441606409, 201.4915325474691]",S0031,1
0.1,10,1.0,2,"[47.97417441606409, 211.08636743068192]",S0031,1
0.1,11,0.5,2,"[47.97417441606409, 220.68120231389474]",S0031,1
0.1,12,0.0,1,[124.7328534817666],S0031,1
0.1,13,1.0,2,"[57.5690092992769, 201.4915325474691]",S0031,1
0.1,14,0.5,2,"[47.97417441606409, 124.7328534817666]",S0031,1
0.1,15,0.0,1,[124.7328534817666],S0031,1
0.1,16,1.0,2,"[47.97417441606409, 201.4915325474691]",S0031,1
0.1,17,1.0,2,"[57.5690092992769, 201.4915325474691]",S0031,1
0.1,18,1.0,2,"[57.5690092992769, 201.4915325474691]",S0031,1
0.1,19,1.0,2,"[47.97417441606409, 201.4915325474691]",S0031,1
0.1,20,0.0,1,[124.7328534817666],S0031,1
0.1,21,1.0,2,"[47.97417441606409, 201.4915325474691]",S0031,1
0.1,22,1.0,2,"[47.97417441606409, 201.4915325474691]",S0031,1
0.1,23,1.0,2,"[47.97417441606409, 201.4915325474691]",S0031,1
0.1,24,1.0,2,"[47.97417441606409, 201.4915325474691]",S0031,1
0.1,25,0.0,1,[124.7328534817666],S0031,1
0.1,26,1.0,2,"[47.97417441606409, 211.08636743068192]",S0031,1
0.1,27,0.0,1,[124.7328534817666],S0031,1
0.1,28,0.0,1,[124.7328534817666],S0031,1
0.1,29,1.0,2,"[47.97417441606409, 211.08636743068192]",S0031,1
0.1,30,1.0,2,"[47.97417441606409, 201.4915325474691]",S0031,1
0.1,31,1.0,2,"[57.5690092992769, 201.4915325474691]",S0031,1
0.1,32,1.0,2,"[47.97417441606409, 201.4915325474691]",S0031,1
0.1,33,0.0,1,[115.13801859855377],S0031,1
0.1,34,1.0,2,"[47.97417441606409, 201.4915325474691]",S0031,1
0.1,35,1.0,2,"[47.97417441606409, 201.4915325474691]",S0031,1
0.1,36,0.0,1,[124.7328534817666],S0031,1
0.1,37,1.0,2,"[47.97417441606409, 211.08636743068192]",S0031,1
0.1,38,0.5,2,"[47.97417441606409, 163.11219301461784]",S0031,1
0.1,39,0.0,1,[115.13801859855377],S0031,1
0.1,40,1.0,2,"[47.97417441606409, 201.4915325474691]",S0031,1
0.1,41,1.0,2,"[47.97417441606409, 201.4915325474691]",S0031,1
0.1,42,1.0,2,"[47.97417441606409, 201.4915325474691]",S0031,1
0.1,43,1.0,2,"[47.97417441606409, 201.4915325474691]",S0031,1
0.1,44,0.0,1,[105.54318371534097],S0031,1
0.1,45,1.0,2,"[47.97417441606409, 201.4915325474691]",S0031,1
0.1,46,1.0,2,"[57.5690092992769, 201.4915325474691]",S0031,1
0.1,47,1.0,2,"[67.16384418248971, 201.4915325474691]",S0031,1
0.1,48,0.0,1,[124.7328534817666],S0031,1
0.1,49,0.0,1,[124.7328534817666],S0031,1
0.05,0,1.0,2,"[58.705971375732446, 199.60030267749036]",S0037,1
0.05,1,1.0,2,"[58.705971375732446, 199.60030267749036]",S0037,1
0.05,2,1.0,2,"[82.18835992602541, 223.08269122778333]",S0037,1
0.05,3,1.0,2,"[58.705971375732446, 199.60030267749036]",S0037,1
0.05,4,0.5,2,"[105.67074847631841, 223.08269122778333]",S0037,1
0.05,5,1.0,2,"[58.705971375732446, 187.85910840234385]",S0037,1
0.05,6,1.0,2,"[70.44716565087893, 223.08269122778333]",S0037,1
0.05,7,1.0,2,"[58.705971375732446, 199.60030267749036]",S0037,1
0.05,8,0.5,2,"[105.67074847631841, 223.08269122778333]",S0037,1
0.05,9,1.0,2,"[58.705971375732446, 199.60030267749036]",S0037,1
0.05,10,1.0,2,"[58.705971375732446, 187.85910840234385]",S0037,1
0.05,11,1.0,2,"[58.705971375732446, 199.60030267749036]",S0037,1
0.05,12,1.0,2,"[58.705971375732446, 199.60030267749036]",S0037,1
0.05,13,1.0,2,"[58.705971375732446, 199.60030267749036]",S0037,1
0.05,14,0.5,2,"[105.67074847631841, 223.08269122778333]",S0037,1
0.05,15,0.5,2,"[105.67074847631841, 223.08269122778333]",S0037,1
0.05,16,1.0,2,"[70.44716565087893, 223.08269122778333]",S0037,1
0.05,17,1.0,2,"[82.18835992602541, 223.08269122778333]",S0037,1
0.05,18,1.0,2,"[58.705971375732446, 199.60030267749036]",S0037,1
0.05,19,1.0,2,"[58.705971375732446, 199.60030267749036]",S0037,1
0.05,20,1.0,2,"[70.44716565087893, 223.08269122778333]",S0037,1
0.05,21,1.0,2,"[58.705971375732446, 199.60030267749036]",S0037,1
0.05,22,1.0,2,"[58.705971375732446, 211.34149695263685]",S0037,1
0.05,23,1.0,2,"[82.18835992602541, 223.08269122778333]",S0037,1
0.05,24,1.0,2,"[58.705971375732446, 199.60030267749036]",S0037,1
0.05,25,1.0,2,"[70.44716565087893, 223.08269122778333]",S0037,1
0.05,26,1.0,2,"[58.705971375732446, 187.85910840234385]",S0037,1
0.05,27,1.0,2,"[58.705971375732446, 199.60030267749036]",S0037,1
0.05,28,1.0,2,"[58.705971375732446, 199.60030267749036]",S0037,1
0.05,29,1.0,2,"[58.705971375732446, 187.85910840234385]",S0037,1
0.05,30,1.0,2,"[58.705971375732446, 211.34149695263685]",S0037,1
0.05,31,1.0,2,"[58.705971375732446, 199.60030267749036]",S0037,1
0.05,32,1.0,2,"[58.705971375732446, 199.60030267749036]",S0037,1
0.05,33,1.0,2,"[70.44716565087893, 223.08269122778333]",S0037,1
0.05,34,1.0,2,"[70.44716565087893, 223.08269122778333]",S0037,1
0.05,35,1.0,2,"[58.705971375732446, 187.85910840234385]",S0037,1
0.05,36,1.0,2,"[70.44716565087893, 223.08269122778333]",S0037,1
0.05,37,1.0,2,"[58.705971375732446, 199.60030267749036]",S0037,1
0.05,38,1.0,2,"[70.44716565087893, 223.08269122778333]",S0037,1
0.05,39,0.5,2,"[105.67074847631841, 223.08269122778333]",S0037,1
0.05,40,1.0,2,"[58.705971375732446, 187.85910840234385]",S0037,1
0.05,41,1.0,2,"[82.18835992602541, 223.08269122778333]",S0037,1
0.05,42,1.0,2,"[58.705971375732446, 199.60030267749036]",S0037,1
0.05,43,1.0,2,"[58.705971375732446, 199.60030267749036]",S0037,1
0.05,44,1.0,2,"[58.705971375732446, 199.60030267749036]",S0037,1
0.05,45,1.0,2,"[58.705971375732446, 187.85910840234385]",S0037,1
0.05,46,1.0,2,"[58.705971375732446, 199.60030267749036]",S0037,1
0.05,47,1.0,2,"[58.705971375732446, 199.60030267749036]",S0037,1
0.05,48,1.0,2,"[82.18835992602541, 223.08269122778333]",S0037,1
0.05,49,0.5,2,"[105.67074847631841, 223.08269122778333]",S0037,1
0.1,0,1.0,2,"[58.705971375732446, 211.34149695263685]",S0037,1
0.1,1,1.0,2,"[58.705971375732446, 187.85910840234385]",S0037,1
0.1,2,1.0,2,"[58.705971375732446, 199.60030267749036]",S0037,1
0.1,3,1.0,2,"[58.705971375732446, 211.34149695263685]",S0037,1
