curve_id,included,exclusion_reason,source_file,relative_source,validation_file,doi,record_id,legend,x_axis_name,x_axis_unit,y_axis_name,y_axis_unit,time_factor_to_hours,time_factor_source,n_original_points,duration_hours,raw_min,raw_max,normalizer,smoothing_applied
Under AM1.5 illumination",Time (h),h,PCE (%),%,1.0,axis_metadata:hour,111,495.3648062210695,18.165288576831436,20.76918540363219,20.76918540363219,False
Cb96e803531,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1126_science.aai9081/Fig4_B_mppt_stability_performance_curve_pce/accepted/10.1126_science.aai9081__Fig4__B__mppt_stability_performance_curve_pce__Reverse_J-V_scan__Series_2.csv,x_time_h/10.1126_science.aai9081/Fig4_B_mppt_stability_performance_curve_pce/accepted/10.1126_science.aai9081__Fig4__B__mppt_stability_performance_curve_pce__Reverse_J-V_scan__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1126_science.aai9081/Fig4_B_mppt_stability_performance_curve_pce/validation_result.json,10.1126/science.aai9081,10.1126_science.aai9081__Fig4__B__mppt_stability_performance_curve_pce,Reverse J-V scan,Time (h),h,PCE (%),%,1.0,axis_metadata:hour,111,495.36480622106944,19.23355394167277,20.635652233027024,20.635652233027024,False
C158b5a6444,False,shorter_than_150h,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1126_science.aam6620/Fig4_A_stability_performance_curve_pce_2/accepted/10.1126_science.aam6620__Fig4__A__stability_performance_curve_pce_2__TiO₂_PSC__Series_2.csv,x_time_h/10.1126_science.aam6620/Fig4_A_stability_performance_curve_pce_2/accepted/10.1126_science.aam6620__Fig4__A__stability_performance_curve_pce_2__TiO₂_PSC__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1126_science.aam6620/Fig4_A_stability_performance_curve_pce_2/validation_result.json,10.1126/science.aam6620,10.1126_science.aam6620__Fig4__A__stability_performance_curve_pce_2,TiO₂ PSC,Time,(h),Normalized PCE,,1.0,axis_metadata:hour,69,117.63314741684869,0.5355458095331677,0.8929571214490495,,False
Cb70367bdb9,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1126_science.aax8018/Fig4_E_stability_performance_curve/accepted/10.1126_science.aax8018__Fig4__E__stability_performance_curve__Control__Series_1.csv,x_time_h/10.1126_science.aax8018/Fig4_E_stability_performance_curve/accepted/10.1126_science.aax8018__Fig4__E__stability_performance_curve__Control__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1126_science.aax8018/Fig4_E_stability_performance_curve/validation_result.json,10.1126/science.aax8018,10.1126_science.aax8018__Fig4__E__stability_performance_curve,—Control,Time,(h),Normalized Efficiency Decay,,1.0,axis_metadata:hour,47,985.5812666962879,0.3341706643977343,0.999675815898364,0.999675815898364,False
C37c63f05e8,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1126_science.aax8018/Fig4_E_stability_performance_curve/accepted/10.1126_science.aax8018__Fig4__E__stability_performance_curve__GO__Series_2.csv,x_time_h/10.1126_science.aax8018/Fig4_E_stability_performance_curve/accepted/10.1126_science.aax8018__Fig4__E__stability_performance_curve__GO__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1126_science.aax8018/Fig4_E_stability_performance_curve/validation_result.json,10.1126/science.aax8018,10.1126_science.aax8018__Fig4__E__stability_performance_curve,—GO,Time,(h),Normalized Efficiency Decay,,1.0,axis_metadata:hour,47,985.5812666962879,0.5061551417518295,0.999675815898364,0.999675815898364,False
Cb06cc530b5,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1126_science.aaz5074/Fig4_H_mppt_stability_performance_curve_pce/accepted/10.1126_science.aaz5074__Fig4__H__mppt_stability_performance_curve_pce__Opaque_in_air_(0.06_cm²)__Series_1.csv,x_time_h/10.1126_science.aaz5074/Fig4_H_mppt_stability_performance_curve_pce/accepted/10.1126_science.aaz5074__Fig4__H__mppt_stability_performance_curve_pce__Opaque_in_air_(0.06_cm²)__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1126_science.aaz5074/Fig4_H_mppt_stability_performance_curve_pce/validation_result.json,10.1126/science.aaz5074,10.1126_science.aaz5074__Fig4__H__mppt_stability_performance_curve_pce,Opaque in air (0.06 cm²),Time,hour,PCE,(norm.),1.0,axis_metadata:hour,26,255.29694457123662,0.8939902394862071,0.9956251953653869,0.9956251953653869,False
Ce9067810f0,False,not_identified_as_PCE,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1126_science.aba1628/Fig3_A_spectrum/accepted/10.1126_science.aba1628__Fig3__A__spectrum__Ctrl__Series_1.csv,x_time_h/10.1126_science.aba1628/Fig3_A_spectrum/accepted/10.1126_science.aba1628__Fig3__A__spectrum__Ctrl__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1126_science.aba1628/Fig3_A_spectrum/validation_result.json,10.1126/science.aba1628,10.1126_science.aba1628__Fig3__A__spectrum,Ctrl,Time,(h),SPO,(%),1.0,axis_metadata:hour,0,,,,,False
C409314b889,False,not_identified_as_PCE,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1126_science.aba1628/Fig3_A_spectrum/accepted/10.1126_science.aba1628__Fig3__A__spectrum__[BMP]+[BF4]-__Series_2.csv,x_time_h/10.1126_science.aba1628/Fig3_A_spectrum/accepted/10.1126_science.aba1628__Fig3__A__spectrum__[BMP]+[BF4]-__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1126_science.aba1628/Fig3_A_spectrum/validation_result.json,10.1126/science.aba1628,10.1126_science.aba1628__Fig3__A__spectrum,[BMP]+[BF4]-,Time,(h),SPO,(%),1.0,axis_metadata:hour,0,,,,,False
Cc9ebdd7bf2,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1126_science.adg3755/Fig4_H_stability_performance_curve_pce/accepted/10.1126_science.adg3755__Fig4__H__stability_performance_curve_pce__2PACz__Series_3.csv,x_time_h/10.1126_science.adg3755/Fig4_H_stability_performance_curve_pce/accepted/10.1126_science.adg3755__Fig4__H__stability_performance_curve_pce__2PACz__Series_3.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1126_science.adg3755/Fig4_H_stability_performance_curve_pce/validation_result.json,10.1126/science.adg3755,10.1126_science.adg3755__Fig4__H__stability_performance_curve_pce,2PACz,Time,(h),PCE,(%),1.0,axis_metadata:hour,72,495.6124418070549,18.275746740712304,19.338154229462205,19.338154229462205,False
C11451c3e6d,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1126_science.adg3755/Fig4_H_stability_performance_curve_pce/accepted/10.1126_science.adg3755__Fig4__H__stability_performance_curve_pce__PTAA__Series_1.csv,x_time_h/10.1126_science.adg3755/Fig4_H_stability_performance_curve_pce/accepted/10.1126_science.adg3755__Fig4__H__stability_performance_curve_pce__PTAA__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1126_science.adg3755/Fig4_H_stability_performance_curve_pce/validation_result.json,10.1126/science.adg3755,10.1126_science.adg3755__Fig4__H__stability_performance_curve_pce,PTAA,Time,(h),PCE,(%),1.0,axis_metadata:hour,72,495.6124418070549,15.759518477883589,17.213339251962402,17.213182704321234,False
Cea78261d54,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1142_s179329201950022x/Fig4_E_stability_performance_curve_pce/accepted/10.1142_s179329201950022x__Fig4__E__stability_performance_curve_pce__0wt%BHT__Series_2.csv,x_time_h/10.1142_s179329201950022x/Fig4_E_stability_performance_curve_pce/accepted/10.1142_s179329201950022x__Fig4__E__stability_performance_curve_pce__0wt%BHT__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1142_s179329201950022x/Fig4_E_stability_performance_curve_pce/validation_result.json,10.1142/s179329201950022x,10.1142_s179329201950022x__Fig4__E__stability_performance_curve_pce,0wt%BHT,Time,(h),PCE,(%),1.0,axis_metadata:hour,39,463.4158994926528,7.730666290569783,15.045746873871694,15.045746873871694,False
C35b322c05d,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1155_2024_9417829/Fig5_I_stability_performance_curve_pce/accepted/10.1155_2024_9417829__Fig5__I__stability_performance_curve_pce__A-25°℃__Series_1.csv,x_time_h/10.1155_2024_9417829/Fig5_I_stability_performance_curve_pce/accepted/10.1155_2024_9417829__Fig5__I__stability_performance_curve_pce__A-25°℃__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1155_2024_9417829/Fig5_I_stability_performance_curve_pce/validation_result.json,10.1155/2024_9417829,10.1155_2024_9417829__Fig5__I__stability_performance_curve_pce,A-25°℃,Time,(h),Normalized PCE,,1.0,axis_metadata:hour,57,396.6410131659977,0.7238454496996705,1.002132223100073,1.002132223100073,False
C2bfdbc94f7,False,not_identified_as_PCE,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1360_tb-2020-1409/Fig2_C_curve/accepted/10.1360_tb-2020-1409__Fig2__C__curve__SnF₂+N₂H₅Cl__Series_2.csv,x_time_h/10.1360_tb-2020-1409/Fig2_C_curve/accepted/10.1360_tb-2020-1409__Fig2__C__curve__SnF₂+N₂H₅Cl__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1360_tb-2020-1409/Fig2_C_curve/validation_result.json,10.1360/tb-2020-1409,10.1360_tb-2020-1409__Fig2__C__curve,SnF₂+N₂H₅Cl,Time,h,η/η₀,a.u.,1.0,axis_metadata:hour,0,,,,,False
C2d1ef60bdb,False,not_identified_as_PCE,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1360_tb-2020-1409/Fig2_C_curve/accepted/10.1360_tb-2020-1409__Fig2__C__curve__SnF₂__Series_1.csv,x_time_h/10.1360_tb-2020-1409/Fig2_C_curve/accepted/10.1360_tb-2020-1409__Fig2__C__curve__SnF₂__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1360_tb-2020-1409/Fig2_C_curve/validation_result.json,10.1360/tb-2020-1409,10.1360_tb-2020-1409__Fig2__C__curve,SnF₂,Time,h,η/η₀,a.u.,1.0,axis_metadata:hour,0,,,,,False
C4c84bcb814,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.26599_nre.2023.9120073/Fig4_C_pce/accepted/10.26599_nre.2023.9120073__Fig4__C__pce__ZnO__Series_1.csv,x_time_h/10.26599_nre.2023.9120073/Fig4_C_pce/accepted/10.26599_nre.2023.9120073__Fig4__C__pce__ZnO__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.26599_nre.2023.9120073/Fig4_C_pce/validation_result.json,10.26599/nre.2023.9120073,10.26599_nre.2023.9120073__Fig4__C__pce,ZnO,Time,(h),Normalized PCE,,1.0,axis_metadata:hour,73,465.9853679926189,0.6269494006061601,1.0030379659565667,1.0030379659565667,False
C00a74e9f5e,False,shorter_than_150h,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.3390_coatings11060627/Fig3_A_stability_performance_curve/accepted/10.3390_coatings11060627__Fig3__A__stability_performance_curve__PEDOT_PSS__Series_1.csv,x_time_h/10.3390_coatings11060627/Fig3_A_stability_performance_curve/accepted/10.3390_coatings11060627__Fig3__A__stability_performance_curve__PEDOT_PSS__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.3390_coatings11060627/Fig3_A_stability_performance_curve/validation_result.json,10.3390/coatings11060627,10.3390_coatings11060627__Fig3__A__stability_performance_curve,PEDOT:PSS,Aging time,h,Normalized PCE,,1.0,axis_metadata:hour,80,107.21116243725784,0.00662075241623,0.9993313138598914,,False
C3bd9638792,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.3390_coatings13091528/Fig6_D_stability_performance_curve_pce/accepted/10.3390_coatings13091528__Fig6__D__stability_performance_curve_pce__Control__Series_1.csv,x_time_h/10.3390_coatings13091528/Fig6_D_stability_performance_curve_pce/accepted/10.3390_coatings13091528__Fig6__D__stability_performance_curve_pce__Control__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.3390_coatings13091528/Fig6_D_stability_performance_curve_pce/validation_result.json,10.3390/coatings13091528,10.3390_coatings13091528__Fig6__D__stability_performance_curve_pce,Control,Time,(hours),Normalized PCE,(%),1.0,axis_metadata:hour,89,1957.0636680122461,0.5197405624360094,0.9882880176454693,0.9882880176454693,False
C791a473836,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.3390_coatings13111885/Fig5_whole_pce/accepted/10.3390_coatings13111885__Fig5__whole__pce__o—pure_perovskite__Series_2.csv,x_time_h/10.3390_coatings13111885/Fig5_whole_pce/accepted/10.3390_coatings13111885__Fig5__whole__pce__o—pure_perovskite__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.3390_coatings13111885/Fig5_whole_pce/validation_result.json,10.3390/coatings13111885,10.3390_coatings13111885__Fig5__whole__pce,o—pure perovskite,Time,h,Normalized PCE,,1.0,axis_metadata:hour,85,500.1897167002891,0.4485761419831745,1.0007006457791057,1.0007006457791057,False
C9b4a8a9651,True,,"/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.3390_coatings13111885/Fig5_whole_pce/accepted/10.3390_coatings13111885__Fig5__whole__pce__。—MAPCl,-induced__Series_1.csv","x_time_h/10.3390_coatings13111885/Fig5_whole_pce/accepted/10.3390_coatings13111885__Fig5__whole__pce__。—MAPCl,-induced__Series_1.csv",/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.3390_coatings13111885/Fig5_whole_pce/validation_result.json,10.3390/coatings13111885,10.3390_coatings13111885__Fig5__whole__pce,"。—MAPCl,-induced",Time,h,Normalized PCE,,1.0,axis_metadata:hour,84,494.235077215762,0.8166591445137953,1.0055017284208094,1.0055017284208094,False
C21953d61b2,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.3390_coatings14070918/Fig6_A_stability_performance_curve/accepted/10.3390_coatings14070918__Fig6__A__stability_performance_curve__o—Cont__Series_2.csv,x_time_h/10.3390_coatings14070918/Fig6_A_stability_performance_curve/accepted/10.3390_coatings14070918__Fig6__A__stability_performance_curve__o—Cont__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.3390_coatings14070918/Fig6_A_stability_performance_curve/validation_result.json,10.3390/coatings14070918,10.3390_coatings14070918__Fig6__A__stability_performance_curve,o—Cont,Time,(h),Normalized PCE,,1.0,axis_metadata:hour,77,988.8900837623138,0.9432659338161348,1.0192383351574412,1.0192383351574412,False
C4f4ac0024d,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.3390_coatings9110766/Fig8_D_stability_performance_curve_pce/accepted/10.3390_coatings9110766__Fig8__D__stability_performance_curve_pce__100%_toluene__Series_1.csv,x_time_h/10.3390_coatings9110766/Fig8_D_stability_performance_curve_pce/accepted/10.3390_coatings9110766__Fig8__D__stability_performance_curve_pce__100%_toluene__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.3390_coatings9110766/Fig8_D_stability_performance_curve_pce/validation_result.json,10.3390/coatings9110766,10.3390_coatings9110766__Fig8__D__stability_performance_curve_pce,100% toluene,Time (h),(h),Normalized PCE,,1.0,axis_metadata:hour,47,189.8336470484828,0.5324764510115785,0.992175088935294,0.992175088935294,False
C34f3a094c8,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.3390_cryst11080933/Fig5_B_stability_performance_curve_pce/accepted/10.3390_cryst11080933__Fig5__B__stability_performance_curve_pce__Regular_PCBM__Series_1.csv,x_time_h/10.3390_cryst11080933/Fig5_B_stability_performance_curve_pce/accepted/10.3390_cryst11080933__Fig5__B__stability_performance_curve_pce__Regular_PCBM__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.3390_cryst11080933/Fig5_B_stability_performance_curve_pce/validation_result.json,10.3390/cryst11080933,10.3390_cryst11080933__Fig5__B__stability_performance_curve_pce,Regular PCBM,Time,(h),Normalized PCE,,1.0,axis_metadata:hour,65,961.3789185870509,0.8142054998121611,1.0039790947131415,1.0039790947131415,False
Cd16d4a1997,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.3390_cryst12091194/Fig5_D_stability_performance_curve_pce/accepted/10.3390_cryst12091194__Fig5__D__stability_performance_curve_pce__0%_FAHCOO__Series_2.csv,x_time_h/10.3390_cryst12091194/Fig5_D_stability_performance_curve_pce/accepted/10.3390_cryst12091194__Fig5__D__stability_performance_curve_pce__0%_FAHCOO__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.3390_cryst12091194/Fig5_D_stability_performance_curve_pce/validation_result.json,10.3390/cryst12091194,10.3390_cryst12091194__Fig5__D__stability_performance_curve_pce,0% FAHCOO,Time,(h),Normalized PCE,,1.0,axis_metadata:hour,51,198.57463413808512,0.9571532603358754,0.9999525365392492,0.9999525365392492,False
C1486fd04b2,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.3390_cryst14090802/Fig9_D_stability_performance_curve_pce/accepted/10.3390_cryst14090802__Fig9__D__stability_performance_curve_pce__control__Series_1.csv,x_time_h/10.3390_cryst14090802/Fig9_D_stability_performance_curve_pce/accepted/10.3390_cryst14090802__Fig9__D__stability_performance_curve_pce__control__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.3390_cryst14090802/Fig9_D_stability_performance_curve_pce/validation_result.json,10.3390/cryst14090802,10.3390_cryst14090802__Fig9__D__stability_performance_curve_pce,control,Time,(h),Normalized PCE,,1.0,axis_metadata:hour,52,268.09368619860896,0.1965215359719945,0.9973856340865388,0.9973856340865388,False
C800b45b22c,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.3390_en17071629/Fig10_whole_stability/accepted/10.3390_en17071629__Fig10__whole__stability__PSCs_without_PVA__Series_2.csv,x_time_h/10.3390_en17071629/Fig10_whole_stability/accepted/10.3390_en17071629__Fig10__whole__stability__PSCs_without_PVA__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.3390_en17071629/Fig10_whole_stability/validation_result.json,10.3390/en17071629,10.3390_en17071629__Fig10__whole__stability,PSCs without PVA,Time,(h),Normalized PCE,,1.0,axis_metadata:hour,48,1198.1447119349286,0.1044977025683668,1.107498808497836,1.1074724020852669,False
C3131b70a97,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.3390_ma12101644/Fig1_F_stability_performance_curve_pce/accepted/10.3390_ma12101644__Fig1__F__stability_performance_curve_pce__Series_1__Series_1.csv,x_time_h/10.3390_ma12101644/Fig1_F_stability_performance_curve_pce/accepted/10.3390_ma12101644__Fig1__F__stability_performance_curve_pce__Series_1__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.3390_ma12101644/Fig1_F_stability_performance_curve_pce/validation_result.json,10.3390/ma12101644,10.3390_ma12101644__Fig1__F__stability_performance_curve_pce,,Degradation Time (h),(h),Normalized PCE,,1.0,axis_metadata:hour,28,235.0053981665365,0.834903971062328,1.0012526810340243,1.0012526810340243,False
C6173aaf40e,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.3390_ma13153289/Fig4_A_stability_performance_curve_pce/accepted/10.3390_ma13153289__Fig4__A__stability_performance_curve_pce__ref__Series_2.csv,x_time_h/10.3390_ma13153289/Fig4_A_stability_performance_curve_pce/accepted/10.3390_ma13153289__Fig4__A__stability_performance_curve_pce__ref__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.3390_ma13153289/Fig4_A_stability_performance_curve_pce/validation_result.json,10.3390/ma13153289,10.3390_ma13153289__Fig4__A__stability_performance_curve_pce,ref.,Time,Hours,PCE,%,1.0,axis_metadata:hour,68,1496.3259881595045,0.6385553094194847,1.002166823001033,1.002166823001033,False
C1fd7d2247c,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.3390_ma17123002/Fig3_D_stability_performance_curve_pce/accepted/10.3390_ma17123002__Fig3__D__stability_performance_curve_pce__FACs__Series_2.csv,x_time_h/10.3390_ma17123002/Fig3_D_stability_performance_curve_pce/accepted/10.3390_ma17123002__Fig3__D__stability_performance_curve_pce__FACs__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.3390_ma17123002/Fig3_D_stability_performance_curve_pce/validation_result.json,10.3390/ma17123002,10.3390_ma17123002__Fig3__D__stability_performance_curve_pce,FACs,Time,h,Normalized PCE,%,1.0,axis_metadata:hour,50,292.1205486855627,53.39717827812767,87.16163989718731,87.16163989718731,False
C1fb92c84d9,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.3390_ma17123002/Fig3_D_stability_performance_curve_pce/accepted/10.3390_ma17123002__Fig3__D__stability_performance_curve_pce__MA__Series_1.csv,x_time_h/10.3390_ma17123002/Fig3_D_stability_performance_curve_pce/accepted/10.3390_ma17123002__Fig3__D__stability_performance_curve_pce__MA__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.3390_ma17123002/Fig3_D_stability_performance_curve_pce/validation_result.json,10.3390/ma17123002,10.3390_ma17123002__Fig3__D__stability_performance_curve_pce,MA,Time,h,Normalized PCE,%,1.0,axis_metadata:hour,54,297.73825154490044,2.881355855813638,99.2016804745264,99.2016804745264,False
C0635facac6,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.3390_ma18020415/Fig7_whole_stability/accepted/10.3390_ma18020415__Fig7__whole__stability__without_HTL__Series_1.csv,x_time_h/10.3390_ma18020415/Fig7_whole_stability/accepted/10.3390_ma18020415__Fig7__whole__stability__without_HTL__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.3390_ma18020415/Fig7_whole_stability/validation_result.json,10.3390/ma18020415,10.3390_ma18020415__Fig7__whole__stability,without HTL,Time,(h),Normalized PCE,,1.0,axis_metadata:hour,77,502.9464544040128,0.5299747360441482,1.002584347474791,1.002584347474791,False
C027ca09689,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.3390_molecules26113398/Fig6_B_stability_performance_curve_pce/accepted/10.3390_molecules26113398__Fig6__B__stability_performance_curve_pce__23℃__Series_3.csv,x_time_h/10.3390_molecules26113398/Fig6_B_stability_performance_curve_pce/accepted/10.3390_molecules26113398__Fig6__B__stability_performance_curve_pce__23℃__Series_3.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.3390_molecules26113398/Fig6_B_stability_performance_curve_pce/validation_result.json,10.3390/molecules26113398,10.3390_molecules26113398__Fig6__B__stability_performance_curve_pce,23℃,Time,(h),Norm. PCE,,1.0,axis_metadata:hour,34,249.70978106210575,0.1125700296116449,0.99195681379225,0.99195681379225,False
Cc44ed9b3bd,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.3390_molecules26113398/Fig6_B_stability_performance_curve_pce/accepted/10.3390_molecules26113398__Fig6__B__stability_performance_curve_pce__45℃__Series_2.csv,x_time_h/10.3390_molecules26113398/Fig6_B_stability_performance_curve_pce/accepted/10.3390_molecules26113398__Fig6__B__stability_performance_curve_pce__45℃__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.3390_molecules26113398/Fig6_B_stability_performance_curve_pce/validation_result.json,10.3390/molecules26113398,10.3390_molecules26113398__Fig6__B__stability_performance_curve_pce,45℃,Time,(h),Norm. PCE,,1.0,axis_metadata:hour,54,401.04904231186686,0.1185795064967061,0.999969449638998,0.999969449638998,False
Ce6836b9320,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.3390_molecules29112557/Fig5_D_stability_performance_curve/accepted/10.3390_molecules29112557__Fig5__D__stability_performance_curve__PEDOT__Series_1.csv,x_time_h/10.3390_molecules29112557/Fig5_D_stability_performance_curve/accepted/10.3390_molecules29112557__Fig5__D__stability_performance_curve__PEDOT__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.3390_molecules29112557/Fig5_D_stability_performance_curve/validation_result.json,10.3390/molecules29112557,10.3390_molecules29112557__Fig5__D__stability_performance_curve,PEDOT,Time,(h),PCE,(Nor.),1.0,axis_metadata:hour,57,972.6244989601283,0.7600251837775744,1.0058793965987496,1.0058793965987496,False
C5c469947b6,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.3390_molecules29122758/Fig5_A_stability_performance_curve/accepted/10.3390_molecules29122758__Fig5__A__stability_performance_curve__2-cation__Series_2.csv,x_time_h/10.3390_molecules29122758/Fig5_A_stability_performance_curve/accepted/10.3390_molecules29122758__Fig5__A__stability_performance_curve__2-cation__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.3390_molecules29122758/Fig5_A_stability_performance_curve/validation_result.json,10.3390/molecules29122758,10.3390_molecules29122758__Fig5__A__stability_performance_curve,2-cation,Time,(h),Normalized PCE,,1.0,axis_metadata:hour,59,3550.262342648585,0.7754915600420831,1.0450973611892025,1.0450671585521976,False
C81813477e4,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.3390_molecules29122758/Fig5_A_stability_performance_curve/accepted/10.3390_molecules29122758__Fig5__A__stability_performance_curve__3-cation__Series_1.csv,x_time_h/10.3390_molecules29122758/Fig5_A_stability_performance_curve/accepted/10.3390_molecules29122758__Fig5__A__stability_performance_curve__3-cation__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.3390_molecules29122758/Fig5_A_stability_performance_curve/validation_result.json,10.3390/molecules29122758,10.3390_molecules29122758__Fig5__A__stability_performance_curve,3-cation,Time,(h),Normalized PCE,,1.0,axis_metadata:hour,59,3550.262342648585,0.5598069191243878,1.0474417594600467,1.0473511515490321,False
C78f1cc1333,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.3390_molecules29122758/Fig5_A_stability_performance_curve/accepted/10.3390_molecules29122758__Fig5__A__stability_performance_curve__4-cation__Series_3.csv,x_time_h/10.3390_molecules29122758/Fig5_A_stability_performance_curve/accepted/10.3390_molecules29122758__Fig5__A__stability_performance_curve__4-cation__Series_3.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.3390_molecules29122758/Fig5_A_stability_performance_curve/validation_result.json,10.3390/molecules29122758,10.3390_molecules29122758__Fig5__A__stability_performance_curve,4-cation,Time,(h),Normalized PCE,,1.0,axis_metadata:hour,59,3550.262342648585,0.4894749709990523,1.0427529629183576,1.0427227602813527,False
Cc266f97b19,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.3390_molecules29122758/Fig5_B_stability_performance_curve/accepted/10.3390_molecules29122758__Fig5__B__stability_performance_curve__2-cation__Series_1.csv,x_time_h/10.3390_molecules29122758/Fig5_B_stability_performance_curve/accepted/10.3390_molecules29122758__Fig5__B__stability_performance_curve__2-cation__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.3390_molecules29122758/Fig5_B_stability_performance_curve/validation_result.json,10.3390/molecules29122758,10.3390_molecules29122758__Fig5__B__stability_performance_curve,2-cation,Time,(h),Normalized PCE,,1.0,axis_metadata:hour,59,2475.631443522178,0.7173453467166838,1.0472635896004203,1.0472305097415022,False
