candidate,distance_key,window,T_h,n,effective_coverage,normalization,mode,lambda_value,radius,linkage,K,silhouette,dunn,min_cluster,max_fraction,eligible_structure,internal_score
M011672,coverage080_z_multivariate_l0.25_r0.02,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.02,average,9,0.4390220727889005,0.33735785829179343,1,0.8026315789473685,False,0.3558476631393298
M011673,coverage080_z_multivariate_l0.25_r0.02,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.02,average,10,0.3441442112377645,0.13637499647521723,1,0.7236842105263158,False,0.13726300705467373
M011674,coverage080_z_multivariate_l0.25_r0.02,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.02,complete,2,0.6277265147218213,0.4697336487869191,12,0.8421052631578947,True,0.7907572751322751
M011675,coverage080_z_multivariate_l0.25_r0.02,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.02,complete,3,0.4947681428704725,0.17338423175644999,6,0.7631578947368421,True,0.40049052028218696
M011676,coverage080_z_multivariate_l0.25_r0.02,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.02,complete,4,0.4956538211905742,0.20500564136173693,3,0.7631578947368421,False,0.4230324074074074
M011677,coverage080_z_multivariate_l0.25_r0.02,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.02,complete,5,0.4936149176263166,0.2247685767313363,1,0.7631578947368421,False,0.42600859788359785
M011678,coverage080_z_multivariate_l0.25_r0.02,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.02,complete,6,0.22632343579326744,0.10079095256725432,1,0.4868421052631579,False,0.04522156084656084
M011679,coverage080_z_multivariate_l0.25_r0.02,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.02,complete,7,0.22999084741227963,0.127142627451521,1,0.4868421052631579,False,0.07333002645502645
M011680,coverage080_z_multivariate_l0.25_r0.02,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.02,complete,8,0.2334986727563885,0.12862320341332248,1,0.40789473684210525,False,0.07950286596119929
M011681,coverage080_z_multivariate_l0.25_r0.02,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.02,complete,9,0.22136660451665327,0.1340211176946994,1,0.40789473684210525,False,0.07625110229276895
M011682,coverage080_z_multivariate_l0.25_r0.02,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.02,complete,10,0.22415359107223737,0.13941533783616064,1,0.40789473684210525,False,0.08159722222222222
M011683,coverage080_z_multivariate_l0.25_r0.02,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.02,weighted,2,0.6268490813905955,0.4697336487869191,11,0.8552631578947368,True,0.789021164021164
M011684,coverage080_z_multivariate_l0.25_r0.02,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.02,weighted,3,0.4599898125093587,0.111609018760419,10,0.7236842105263158,True,0.2456735008818342
M011685,coverage080_z_multivariate_l0.25_r0.02,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.02,weighted,4,0.4281566053211676,0.111609018760419,1,0.7236842105263158,False,0.19871582892416226
M011686,coverage080_z_multivariate_l0.25_r0.02,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.02,weighted,5,0.431567573092051,0.13707903602578725,1,0.7236842105263158,False,0.22721009700176364
M011687,coverage080_z_multivariate_l0.25_r0.02,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.02,weighted,6,0.4014733366352403,0.14183996916362687,1,0.7236842105263158,False,0.19414131393298062
M011688,coverage080_z_multivariate_l0.25_r0.02,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.02,weighted,7,0.4030276937576216,0.15001875187713928,1,0.7236842105263158,False,0.2081955467372134
M011689,coverage080_z_multivariate_l0.25_r0.02,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.02,weighted,8,0.36822272402901285,0.15001875187713928,1,0.7236842105263158,False,0.16818231922398588
M011690,coverage080_z_multivariate_l0.25_r0.02,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.02,weighted,9,0.3223251846132989,0.16971747179979335,1,0.7105263157894737,False,0.15489969135802467
M011691,coverage080_z_multivariate_l0.25_r0.02,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.02,weighted,10,0.3104062894605899,0.16971747179979335,1,0.7105263157894737,False,0.1506007495590829
M011692,coverage080_z_multivariate_l0.25_r0.05,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.05,average,2,0.6281517923771578,0.4697336487869191,12,0.8421052631578947,True,0.7917493386243386
M011693,coverage080_z_multivariate_l0.25_r0.05,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.05,average,3,0.5807753744887226,0.49486082508967405,1,0.8289473684210527,False,0.7667824074074073
M011694,coverage080_z_multivariate_l0.25_r0.05,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.05,average,4,0.549331502095781,0.5465947721991188,1,0.8289473684210527,False,0.7084711199294533
M011695,coverage080_z_multivariate_l0.25_r0.05,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.05,average,5,0.5488356379418434,0.5490300729794846,1,0.8289473684210527,False,0.7048335537918871
M011696,coverage080_z_multivariate_l0.25_r0.05,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.05,average,6,0.4951888239687784,0.33735785829179343,1,0.8026315789473685,False,0.4836585097001763
M011697,coverage080_z_multivariate_l0.25_r0.05,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.05,average,7,0.4965305637521303,0.33735785829179343,1,0.8026315789473685,False,0.4879574514991182
M011698,coverage080_z_multivariate_l0.25_r0.05,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.05,average,8,0.4513937879488051,0.33735785829179343,1,0.8026315789473685,False,0.373043430335097
M011699,coverage080_z_multivariate_l0.25_r0.05,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.05,average,9,0.43947489279609625,0.33735785829179343,1,0.8026315789473685,False,0.3571704144620811
M011700,coverage080_z_multivariate_l0.25_r0.05,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.05,average,10,0.3449811247940076,0.13637499647521723,1,0.7236842105263158,False,0.1379243827160494
M011701,coverage080_z_multivariate_l0.25_r0.05,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.05,complete,2,0.6281517923771578,0.4697336487869191,12,0.8421052631578947,True,0.7917493386243386
M011702,coverage080_z_multivariate_l0.25_r0.05,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.05,complete,3,0.4949251702486468,0.17338423175644999,6,0.7631578947368421,True,0.4018132716049383
M011703,coverage080_z_multivariate_l0.25_r0.05,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.05,complete,4,0.49581193980467436,0.20500564136173693,3,0.7631578947368421,False,0.423859126984127
M011704,coverage080_z_multivariate_l0.25_r0.05,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.05,complete,5,0.49379576149408805,0.2247685767313363,1,0.7631578947368421,False,0.42848875661375657
M011705,coverage080_z_multivariate_l0.25_r0.05,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.05,complete,6,0.22922508050115928,0.10079095256725432,1,0.5,False,0.04885912698412698
M011706,coverage080_z_multivariate_l0.25_r0.05,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.05,complete,7,0.23302624163300215,0.127142627451521,1,0.5,False,0.0759755291005291
M011707,coverage080_z_multivariate_l0.25_r0.05,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.05,complete,8,0.2388888863150019,0.12862320341332248,1,0.42105263157894735,False,0.08132164902998236
M011708,coverage080_z_multivariate_l0.25_r0.05,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.05,complete,9,0.2267568180752667,0.1340211176946994,1,0.42105263157894735,False,0.07922729276895943
M011709,coverage080_z_multivariate_l0.25_r0.05,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.05,complete,10,0.22954380463085078,0.13941533783616064,1,0.42105263157894735,False,0.087880291005291
M011710,coverage080_z_multivariate_l0.25_r0.05,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.05,weighted,2,0.6272617711068706,0.4697336487869191,11,0.8552631578947368,True,0.7896825396825397
M011711,coverage080_z_multivariate_l0.25_r0.05,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.05,weighted,3,0.4600149889624599,0.111609018760419,10,0.7236842105263158,True,0.24583884479717813
M011712,coverage080_z_multivariate_l0.25_r0.05,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.05,weighted,4,0.42811080914668476,0.111609018760419,1,0.7236842105263158,False,0.19838514109347444
M011713,coverage080_z_multivariate_l0.25_r0.05,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.05,weighted,5,0.431526201764169,0.13707903602578725,1,0.7236842105263158,False,0.22687940917107585
M011714,coverage080_z_multivariate_l0.25_r0.05,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.05,weighted,6,0.40125871067314356,0.14183996916362687,1,0.7236842105263158,False,0.19347993827160492
M011715,coverage080_z_multivariate_l0.25_r0.05,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.05,weighted,7,0.40281306779552484,0.15001875187713928,1,0.7236842105263158,False,0.20753417107583774
M011716,coverage080_z_multivariate_l0.25_r0.05,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.05,weighted,8,0.3681603649093759,0.15001875187713928,1,0.7236842105263158,False,0.16785163139329806
M011717,coverage080_z_multivariate_l0.25_r0.05,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.05,weighted,9,0.3224951438183957,0.16971747179979335,1,0.7105263157894737,False,0.15556106701940037
M011718,coverage080_z_multivariate_l0.25_r0.05,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.05,weighted,10,0.3105762486656867,0.16971747179979335,1,0.7105263157894737,False,0.15109678130511464
M011719,coverage080_z_multivariate_l0.25_r0.1,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.1,average,2,0.6322593573428034,0.4697336487869191,11,0.8552631578947368,True,0.7952215608465608
M011720,coverage080_z_multivariate_l0.25_r0.1,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.1,average,3,0.5773434035256074,0.4697336487869191,2,0.8552631578947368,False,0.7542989417989417
M011721,coverage080_z_multivariate_l0.25_r0.1,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.1,average,4,0.5594505482854535,0.40926547689963266,2,0.8157894736842105,False,0.7173721340388007
M011722,coverage080_z_multivariate_l0.25_r0.1,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.1,average,5,0.5463839838617757,0.40926547689963266,1,0.8157894736842105,False,0.6735559964726632
M011723,coverage080_z_multivariate_l0.25_r0.1,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.1,average,6,0.5034145801621643,0.40926547689963266,1,0.8157894736842105,False,0.5308641975308642
M011724,coverage080_z_multivariate_l0.25_r0.1,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.1,average,7,0.5047683348913056,0.34092375091897054,1,0.8157894736842105,False,0.5191523368606702
M011725,coverage080_z_multivariate_l0.25_r0.1,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.1,average,8,0.4928494397385968,0.34092375091897054,1,0.8157894736842105,False,0.47533619929453264
M011726,coverage080_z_multivariate_l0.25_r0.1,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.1,average,9,0.3782177255672324,0.23305362176075128,1,0.7368421052631579,False,0.232445987654321
M011727,coverage080_z_multivariate_l0.25_r0.1,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.1,average,10,0.3688507169776285,0.23305362176075128,1,0.7368421052631579,False,0.22500551146384482
M011728,coverage080_z_multivariate_l0.25_r0.1,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.1,complete,2,0.6322593573428034,0.4697336487869191,11,0.8552631578947368,True,0.7952215608465608
M011729,coverage080_z_multivariate_l0.25_r0.1,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.1,complete,3,0.5786485754522338,0.36691006712788465,3,0.8157894736842105,False,0.7358355379188712
M011730,coverage080_z_multivariate_l0.25_r0.1,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.1,complete,4,0.582188281998889,0.37648418562436187,3,0.8157894736842105,False,0.7473544973544973
M011731,coverage080_z_multivariate_l0.25_r0.1,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.1,complete,5,0.3676526532841642,0.11035467755967557,3,0.6710526315789473,False,0.12654320987654322
M011732,coverage080_z_multivariate_l0.25_r0.1,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.1,complete,6,0.36656377528510903,0.14745822765251151,1,0.6710526315789473,False,0.16220238095238096
M011733,coverage080_z_multivariate_l0.25_r0.1,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.1,complete,7,0.3479566115941662,0.14969785634108954,1,0.5921052631578947,False,0.15514770723104054
M011734,coverage080_z_multivariate_l0.25_r0.1,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.1,complete,8,0.34089410468680664,0.1552296853030726,1,0.5921052631578947,False,0.15680114638447973
M011735,coverage080_z_multivariate_l0.25_r0.1,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.1,complete,9,0.32876203644707147,0.15934937614251585,1,0.5921052631578947,False,0.15376984126984128
M011736,coverage080_z_multivariate_l0.25_r0.1,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.1,complete,10,0.3256682056332599,0.16174419056304898,1,0.5921052631578947,False,0.15415564373897706
M011737,coverage080_z_multivariate_l0.25_r0.1,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.1,weighted,2,0.4468632336702415,0.06454538436617147,21,0.7236842105263158,True,0.18860229276895943
M011738,coverage080_z_multivariate_l0.25_r0.1,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.1,weighted,3,0.4170673737701329,0.0944363151699175,9,0.7236842105263158,True,0.1677414021164021
M011739,coverage080_z_multivariate_l0.25_r0.1,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.1,weighted,4,0.38938090254069807,0.0944363151699175,1,0.7236842105263158,False,0.13764880952380953
M011740,coverage080_z_multivariate_l0.25_r0.1,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.1,weighted,5,0.40962450068009404,0.11307789375044731,1,0.6973684210526315,False,0.17666997354497355
M011741,coverage080_z_multivariate_l0.25_r0.1,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.1,weighted,6,0.3816178343419295,0.11700523601314265,1,0.6973684210526315,False,0.14787257495590828
M011742,coverage080_z_multivariate_l0.25_r0.1,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.1,weighted,7,0.38328328680976426,0.12375199722112613,1,0.6973684210526315,False,0.15591931216931215
M011743,coverage080_z_multivariate_l0.25_r0.1,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.1,weighted,8,0.33937158575244725,0.1457879784380008,1,0.6842105263157895,False,0.14340828924162258
M011744,coverage080_z_multivariate_l0.25_r0.1,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.1,weighted,9,0.3274526905997383,0.1457879784380008,1,0.6842105263157895,False,0.13580246913580246
M011745,coverage080_z_multivariate_l0.25_r0.1,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.1,weighted,10,0.30790902788432917,0.1457879784380008,1,0.6842105263157895,False,0.1267085537918871
M011746,coverage080_z_multivariate_l0.25_r0.15,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.15,average,2,0.6447378589666528,0.45331667396250763,11,0.8552631578947368,True,0.798941798941799
M011747,coverage080_z_multivariate_l0.25_r0.15,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.15,average,3,0.591789506793599,0.4775656670185734,1,0.8421052631578947,False,0.7725418871252204
M011748,coverage080_z_multivariate_l0.25_r0.15,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.15,average,4,0.5591964846428544,0.4925430691965948,1,0.8421052631578947,False,0.7299382716049383
M011749,coverage080_z_multivariate_l0.25_r0.15,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.15,average,5,0.5553896819636156,0.30864158697975236,1,0.8157894736842105,False,0.6779100529100529
M011750,coverage080_z_multivariate_l0.25_r0.15,coverage080,164.82640238318905,76,0.5671641791044776,z,multivariate,0.25,0.15,average,6,0.49914087025671455,0.30864158697975236,1,0.8157894736842105,False,0.4831349206349206
