candidate,window,mode,replicate,ARI,unique_curves,actual_deleted_fraction
M001162,coverage100,bootstrap95,25,1.0,16,
M001162,coverage100,bootstrap95,26,1.0,19,
M001162,coverage100,bootstrap95,27,1.0,21,
M001162,coverage100,bootstrap95,28,0.7007700770077008,17,
M001162,coverage100,bootstrap95,29,1.0,18,
M001162,coverage100,bootstrap95,30,1.0,17,
M001162,coverage100,bootstrap95,31,1.0,19,
M001162,coverage100,bootstrap95,32,1.0,17,
M001162,coverage100,bootstrap95,33,0.0,18,
M001162,coverage100,bootstrap95,34,0.7007700770077008,17,
M001162,coverage100,bootstrap95,35,1.0,19,
M001162,coverage100,bootstrap95,36,1.0,15,
M001162,coverage100,bootstrap95,37,1.0,17,
M001162,coverage100,bootstrap95,38,0.391713747645951,19,
M001162,coverage100,bootstrap95,39,1.0,18,
M001162,coverage100,bootstrap95,40,1.0,17,
M001162,coverage100,bootstrap95,41,1.0,18,
M001162,coverage100,bootstrap95,42,0.704471646265301,14,
M001162,coverage100,bootstrap95,43,0.5687203791469194,14,
M001162,coverage100,bootstrap95,44,1.0,18,
M001162,coverage100,bootstrap95,45,1.0,20,
M001162,coverage100,bootstrap95,46,1.0,18,
M001162,coverage100,bootstrap95,47,1.0,20,
M001162,coverage100,bootstrap95,48,1.0,19,
M001162,coverage100,bootstrap95,49,1.0,18,
M001162,coverage100,drop05,0,1.0,29,0.07742054724517441
M001162,coverage100,drop05,1,1.0,29,0.07742054724517441
M001162,coverage100,drop05,2,1.0,29,0.07742054724517441
M001162,coverage100,drop05,3,1.0,29,0.07742054724517441
M001162,coverage100,drop05,4,1.0,29,0.07742054724517441
M001162,coverage100,drop05,5,1.0,29,0.07742054724517441
M001162,coverage100,drop05,6,1.0,29,0.07742054724517441
M001162,coverage100,drop05,7,1.0,29,0.07742054724517441
M001162,coverage100,drop05,8,1.0,29,0.07742054724517441
M001162,coverage100,drop05,9,1.0,29,0.07742054724517441
M001162,coverage100,drop05,10,1.0,29,0.07742054724517441
M001162,coverage100,drop05,11,1.0,29,0.07742054724517441
M001162,coverage100,drop05,12,1.0,29,0.07742054724517441
M001162,coverage100,drop05,13,1.0,29,0.07742054724517441
M001162,coverage100,drop05,14,1.0,29,0.07742054724517441
M001162,coverage100,drop05,15,1.0,29,0.07742054724517441
M001162,coverage100,drop05,16,1.0,29,0.07742054724517441
M001162,coverage100,drop05,17,1.0,29,0.07742054724517441
M001162,coverage100,drop05,18,1.0,29,0.07742054724517441
M001162,coverage100,drop05,19,1.0,29,0.07742054724517441
M001162,coverage100,drop05,20,1.0,29,0.07742054724517441
M001162,coverage100,drop05,21,1.0,29,0.07742054724517441
M001162,coverage100,drop05,22,1.0,29,0.07742054724517441
M001162,coverage100,drop05,23,1.0,29,0.07742054724517441
M001162,coverage100,drop05,24,1.0,29,0.07742054724517441
M001162,coverage100,drop05,25,1.0,29,0.07742054724517441
M001162,coverage100,drop05,26,1.0,29,0.07742054724517441
M001162,coverage100,drop05,27,1.0,29,0.07742054724517441
M001162,coverage100,drop05,28,1.0,29,0.07742054724517441
M001162,coverage100,drop05,29,1.0,29,0.07742054724517441
M001162,coverage100,drop05,30,1.0,29,0.07742054724517441
M001162,coverage100,drop05,31,1.0,29,0.07742054724517441
M001162,coverage100,drop05,32,1.0,29,0.07742054724517441
M001162,coverage100,drop05,33,1.0,29,0.07742054724517441
M001162,coverage100,drop05,34,1.0,29,0.07742054724517441
M001162,coverage100,drop05,35,1.0,29,0.07742054724517441
M001162,coverage100,drop05,36,1.0,29,0.07742054724517441
M001162,coverage100,drop05,37,1.0,29,0.07742054724517441
M001162,coverage100,drop05,38,1.0,29,0.07742054724517441
M001162,coverage100,drop05,39,1.0,29,0.07742054724517441
M001162,coverage100,drop05,40,1.0,29,0.07742054724517441
M001162,coverage100,drop05,41,1.0,29,0.07742054724517441
M001162,coverage100,drop05,42,1.0,29,0.07742054724517441
M001162,coverage100,drop05,43,1.0,29,0.07742054724517441
M001162,coverage100,drop05,44,1.0,29,0.07742054724517441
M001162,coverage100,drop05,45,1.0,29,0.07742054724517441
M001162,coverage100,drop05,46,1.0,29,0.07742054724517441
M001162,coverage100,drop05,47,1.0,29,0.07742054724517441
M001162,coverage100,drop05,48,1.0,29,0.07742054724517441
M001162,coverage100,drop05,49,1.0,29,0.07742054724517441
M001162,coverage100,drop10,0,1.0,29,0.10315116564524755
M001162,coverage100,drop10,1,1.0,29,0.10315116564524755
M001162,coverage100,drop10,2,1.0,29,0.10315116564524755
M001162,coverage100,drop10,3,1.0,29,0.10315116564524755
M001162,coverage100,drop10,4,1.0,29,0.10315116564524755
M001162,coverage100,drop10,5,1.0,29,0.10315116564524755
M001162,coverage100,drop10,6,1.0,29,0.10315116564524755
M001162,coverage100,drop10,7,1.0,29,0.10315116564524755
M001162,coverage100,drop10,8,1.0,29,0.10315116564524755
M001162,coverage100,drop10,9,1.0,29,0.10315116564524755
M001162,coverage100,drop10,10,1.0,29,0.10315116564524755
M001162,coverage100,drop10,11,1.0,29,0.10315116564524755
M001162,coverage100,drop10,12,1.0,29,0.10315116564524755
M001162,coverage100,drop10,13,1.0,29,0.10315116564524755
M001162,coverage100,drop10,14,1.0,29,0.10315116564524755
M001162,coverage100,drop10,15,1.0,29,0.10315116564524755
M001162,coverage100,drop10,16,1.0,29,0.10315116564524755
M001162,coverage100,drop10,17,1.0,29,0.10315116564524755
M001162,coverage100,drop10,18,1.0,29,0.10315116564524755
M001162,coverage100,drop10,19,1.0,29,0.10315116564524755
M001162,coverage100,drop10,20,1.0,29,0.10315116564524755
M001162,coverage100,drop10,21,1.0,29,0.10315116564524755
M001162,coverage100,drop10,22,1.0,29,0.10315116564524755
M001162,coverage100,drop10,23,1.0,29,0.10315116564524755
M001162,coverage100,drop10,24,1.0,29,0.10315116564524755
M001162,coverage100,drop10,25,1.0,29,0.10315116564524755
M001162,coverage100,drop10,26,1.0,29,0.10315116564524755
M001162,coverage100,drop10,27,1.0,29,0.10315116564524755
M001162,coverage100,drop10,28,1.0,29,0.10315116564524755
M001162,coverage100,drop10,29,1.0,29,0.10315116564524755
M001162,coverage100,drop10,30,1.0,29,0.10315116564524755
M001162,coverage100,drop10,31,1.0,29,0.10315116564524755
M001162,coverage100,drop10,32,1.0,29,0.10315116564524755
M001162,coverage100,drop10,33,1.0,29,0.10315116564524755
M001162,coverage100,drop10,34,1.0,29,0.10315116564524755
M001162,coverage100,drop10,35,1.0,29,0.10315116564524755
M001162,coverage100,drop10,36,1.0,29,0.10315116564524755
M001162,coverage100,drop10,37,1.0,29,0.10315116564524755
M001162,coverage100,drop10,38,1.0,29,0.10315116564524755
M001162,coverage100,drop10,39,1.0,29,0.10315116564524755
M001162,coverage100,drop10,40,1.0,29,0.10315116564524755
M001162,coverage100,drop10,41,1.0,29,0.10315116564524755
M001162,coverage100,drop10,42,1.0,29,0.10315116564524755
M001162,coverage100,drop10,43,1.0,29,0.10315116564524755
M001162,coverage100,drop10,44,1.0,29,0.10315116564524755
M001162,coverage100,drop10,45,1.0,29,0.10315116564524755
M001162,coverage100,drop10,46,1.0,29,0.10315116564524755
M001162,coverage100,drop10,47,1.0,29,0.10315116564524755
M001162,coverage100,drop10,48,1.0,29,0.10315116564524755
M001162,coverage100,drop10,49,1.0,29,0.10315116564524755
M001307,coverage100,bootstrap90,0,0.7937470835277648,17,
M001307,coverage100,bootstrap90,1,0.9389450056116723,17,
M001307,coverage100,bootstrap90,2,0.9333518467092474,16,
M001307,coverage100,bootstrap90,3,1.0,20,
M001307,coverage100,bootstrap90,4,0.8127566383794141,19,
M001307,coverage100,bootstrap90,5,1.0,17,
M001307,coverage100,bootstrap90,6,0.8192771084337349,19,
M001307,coverage100,bootstrap90,7,0.7922077922077922,16,
M001307,coverage100,bootstrap90,8,0.9664031620553359,17,
M001307,coverage100,bootstrap90,9,0.7634508348794063,17,
M001307,coverage100,bootstrap90,10,0.807742496737712,17,
M001307,coverage100,bootstrap90,11,1.0,16,
M001307,coverage100,bootstrap90,12,1.0,15,
M001307,coverage100,bootstrap90,13,0.09040590405904059,17,
M001307,coverage100,bootstrap90,14,0.812987012987013,19,
M001307,coverage100,bootstrap90,15,1.0,19,
M001307,coverage100,bootstrap90,16,0.7325642370214998,18,
M001307,coverage100,bootstrap90,17,0.7450028021670092,15,
M001307,coverage100,bootstrap90,18,0.8139332870048644,18,
M001307,coverage100,bootstrap90,19,0.8192771084337349,19,
M001307,coverage100,bootstrap90,20,0.40032068412613575,18,
M001307,coverage100,bootstrap90,21,1.0,18,
M001307,coverage100,bootstrap90,22,0.8214088245051421,20,
M001307,coverage100,bootstrap90,23,0.7435344827586207,17,
M001307,coverage100,bootstrap90,24,1.0,16,
M001307,coverage100,bootstrap90,25,1.0,17,
M001307,coverage100,bootstrap90,26,0.9473412493546721,18,
M001307,coverage100,bootstrap90,27,0.5393416298675231,18,
M001307,coverage100,bootstrap90,28,0.9788688626476072,17,
M001307,coverage100,bootstrap90,29,0.9317988064791134,16,
M001307,coverage100,bootstrap90,30,0.41168289290681503,19,
M001307,coverage100,bootstrap90,31,0.7773279352226721,15,
M001307,coverage100,bootstrap90,32,1.0,19,
M001307,coverage100,bootstrap90,33,1.0,16,
M001307,coverage100,bootstrap90,34,0.7804428044280443,17,
M001307,coverage100,bootstrap90,35,1.0,22,
M001307,coverage100,bootstrap90,36,0.8239314259237809,20,
M001307,coverage100,bootstrap90,37,0.7386848847139197,18,
M001307,coverage100,bootstrap90,38,0.7729772191673213,18,
M001307,coverage100,bootstrap90,39,0.8244406196213425,17,
M001307,coverage100,bootstrap90,40,0.9448250991705733,18,
M001307,coverage100,bootstrap90,41,0.9156773549317653,20,
M001307,coverage100,bootstrap90,42,1.0,15,
M001307,coverage100,bootstrap90,43,1.0,16,
M001307,coverage100,bootstrap90,44,1.0,19,
M001307,coverage100,bootstrap90,45,1.0,18,
M001307,coverage100,bootstrap90,46,0.9317988064791134,16,
M001307,coverage100,bootstrap90,47,0.9489795918367347,16,
M001307,coverage100,bootstrap90,48,1.0,18,
M001307,coverage100,bootstrap90,49,0.7729772191673213,18,
M001307,coverage100,bootstrap95,0,0.8016701461377871,19,
M001307,coverage100,bootstrap95,1,0.6034074241227575,20,
M001307,coverage100,bootstrap95,2,1.0,20,
M001307,coverage100,bootstrap95,3,0.7838137472283814,16,
M001307,coverage100,bootstrap95,4,0.7908611599297012,17,
M001307,coverage100,bootstrap95,5,0.782103921846241,19,
M001307,coverage100,bootstrap95,6,0.6412025628388369,14,
M001307,coverage100,bootstrap95,7,1.0,16,
M001307,coverage100,bootstrap95,8,1.0,19,
M001307,coverage100,bootstrap95,9,0.7648163962425277,18,
M001307,coverage100,bootstrap95,10,1.0,19,
M001307,coverage100,bootstrap95,11,1.0,20,
M001307,coverage100,bootstrap95,12,0.11126564673157163,19,
M001307,coverage100,bootstrap95,13,0.9317988064791134,16,
M001307,coverage100,bootstrap95,14,0.9064807219031994,19,
M001307,coverage100,bootstrap95,15,1.0,18,
M001307,coverage100,bootstrap95,16,0.7770534550195567,19,
M001307,coverage100,bootstrap95,17,0.7286527514231499,14,
M001307,coverage100,bootstrap95,18,1.0,19,
M001307,coverage100,bootstrap95,19,0.5167064439140812,16,
M001307,coverage100,bootstrap95,20,1.0,20,
M001307,coverage100,bootstrap95,21,0.9317988064791134,16,
M001307,coverage100,bootstrap95,22,0.8016701461377871,19,
M001307,coverage100,bootstrap95,23,0.824182603331277,19,
M001307,coverage100,bootstrap95,24,0.7828507795100222,16,
M001307,coverage100,bootstrap95,25,1.0,16,
M001307,coverage100,bootstrap95,26,0.7910493355735452,19,
M001307,coverage100,bootstrap95,27,0.9404761904761905,21,
M001307,coverage100,bootstrap95,28,0.7269807280513919,17,
M001307,coverage100,bootstrap95,29,1.0,18,
M001307,coverage100,bootstrap95,30,1.0,17,
M001307,coverage100,bootstrap95,31,0.5813953488372093,19,
M001307,coverage100,bootstrap95,32,1.0,17,
M001307,coverage100,bootstrap95,33,0.958223354873942,18,
M001307,coverage100,bootstrap95,34,0.7269807280513919,17,
M001307,coverage100,bootstrap95,35,0.42521008403361343,19,
M001307,coverage100,bootstrap95,36,0.4017094017094017,15,
M001307,coverage100,bootstrap95,37,1.0,17,
M001307,coverage100,bootstrap95,38,0.7299320195014763,19,
M001307,coverage100,bootstrap95,39,1.0,18,
M001307,coverage100,bootstrap95,40,1.0,17,
M001307,coverage100,bootstrap95,41,1.0,18,
M001307,coverage100,bootstrap95,42,1.0,14,
M001307,coverage100,bootstrap95,43,0.48928571428571427,14,
M001307,coverage100,bootstrap95,44,1.0,18,
M001307,coverage100,bootstrap95,45,0.666703212367065,20,
M001307,coverage100,bootstrap95,46,0.40032068412613575,18,
M001307,coverage100,bootstrap95,47,0.7874958058382732,20,
M001307,coverage100,bootstrap95,48,0.9064807219031994,19,
M001307,coverage100,bootstrap95,49,0.8139332870048644,18,
M001307,coverage100,drop05,0,1.0,29,0.07742054724517441
M001307,coverage100,drop05,1,1.0,29,0.07742054724517441
M001307,coverage100,drop05,2,0.9694277108433735,29,0.07742054724517441
M001307,coverage100,drop05,3,1.0,29,0.07742054724517441
M001307,coverage100,drop05,4,1.0,29,0.07742054724517441
M001307,coverage100,drop05,5,1.0,29,0.07742054724517441
M001307,coverage100,drop05,6,1.0,29,0.07742054724517441
M001307,coverage100,drop05,7,0.7560988350833203,29,0.07742054724517441
M001307,coverage100,drop05,8,0.9694277108433735,29,0.07742054724517441
M001307,coverage100,drop05,9,1.0,29,0.07742054724517441
M001307,coverage100,drop05,10,1.0,29,0.07742054724517441
M001307,coverage100,drop05,11,1.0,29,0.07742054724517441
M001307,coverage100,drop05,12,0.8745953692950159,29,0.07742054724517441
M001307,coverage100,drop05,13,1.0,29,0.07742054724517441
M001307,coverage100,drop05,14,0.3125961995914141,29,0.07742054724517441
M001307,coverage100,drop05,15,0.7233075874602454,29,0.07742054724517441
M001307,coverage100,drop05,16,1.0,29,0.07742054724517441
M001307,coverage100,drop05,17,0.9694277108433735,29,0.07742054724517441
M001307,coverage100,drop05,18,1.0,29,0.07742054724517441
M001307,coverage100,drop05,19,1.0,29,0.07742054724517441
M001307,coverage100,drop05,20,1.0,29,0.07742054724517441
M001307,coverage100,drop05,21,0.7242856396594055,29,0.07742054724517441
M001307,coverage100,drop05,22,0.8490086947600606,29,0.07742054724517441
M001307,coverage100,drop05,23,1.0,29,0.07742054724517441
M001307,coverage100,drop05,24,1.0,29,0.07742054724517441
M001307,coverage100,drop05,25,1.0,29,0.07742054724517441
M001307,coverage100,drop05,26,1.0,29,0.07742054724517441
M001307,coverage100,drop05,27,1.0,29,0.07742054724517441
M001307,coverage100,drop05,28,1.0,29,0.07742054724517441
M001307,coverage100,drop05,29,1.0,29,0.07742054724517441
M001307,coverage100,drop05,30,1.0,29,0.07742054724517441
M001307,coverage100,drop05,31,1.0,29,0.07742054724517441
M001307,coverage100,drop05,32,1.0,29,0.07742054724517441
M001307,coverage100,drop05,33,1.0,29,0.07742054724517441
M001307,coverage100,drop05,34,1.0,29,0.07742054724517441
M001307,coverage100,drop05,35,0.45730809100332803,29,0.07742054724517441
M001307,coverage100,drop05,36,1.0,29,0.07742054724517441
M001307,coverage100,drop05,37,1.0,29,0.07742054724517441
M001307,coverage100,drop05,38,1.0,29,0.07742054724517441
M001307,coverage100,drop05,39,1.0,29,0.07742054724517441
M001307,coverage100,drop05,40,1.0,29,0.07742054724517441
M001307,coverage100,drop05,41,1.0,29,0.07742054724517441
M001307,coverage100,drop05,42,0.8490086947600606,29,0.07742054724517441
M001307,coverage100,drop05,43,1.0,29,0.07742054724517441
M001307,coverage100,drop05,44,0.8753964194373401,29,0.07742054724517441
M001307,coverage100,drop05,45,0.3125961995914141,29,0.07742054724517441
M001307,coverage100,drop05,46,1.0,29,0.07742054724517441
M001307,coverage100,drop05,47,0.3125961995914141,29,0.07742054724517441
M001307,coverage100,drop05,48,1.0,29,0.07742054724517441
M001307,coverage100,drop05,49,0.9694277108433735,29,0.07742054724517441
M001307,coverage100,drop10,0,1.0,29,0.10315116564524755
M001307,coverage100,drop10,1,0.8281823078304137,29,0.10315116564524755
M001307,coverage100,drop10,2,0.6265696232904103,29,0.10315116564524755
M001307,coverage100,drop10,3,1.0,29,0.10315116564524755
M001307,coverage100,drop10,4,1.0,29,0.10315116564524755
M001307,coverage100,drop10,5,0.8753964194373401,29,0.10315116564524755
M001307,coverage100,drop10,6,0.3014598540145985,29,0.10315116564524755
M001307,coverage100,drop10,7,0.45730809100332803,29,0.10315116564524755
M001307,coverage100,drop10,8,1.0,29,0.10315116564524755
M001307,coverage100,drop10,9,0.3125961995914141,29,0.10315116564524755
M001307,coverage100,drop10,10,1.0,29,0.10315116564524755
M001307,coverage100,drop10,11,1.0,29,0.10315116564524755
M001307,coverage100,drop10,12,0.9489513654881054,29,0.10315116564524755
M001307,coverage100,drop10,13,0.8490086947600606,29,0.10315116564524755
M001307,coverage100,drop10,14,1.0,29,0.10315116564524755
M001307,coverage100,drop10,15,0.9385127972133879,29,0.10315116564524755
M001307,coverage100,drop10,16,1.0,29,0.10315116564524755
M001307,coverage100,drop10,17,1.0,29,0.10315116564524755
M001307,coverage100,drop10,18,0.8442455242966752,29,0.10315116564524755
M001307,coverage100,drop10,19,0.9694277108433735,29,0.10315116564524755
M001307,coverage100,drop10,20,0.9694277108433735,29,0.10315116564524755
M001307,coverage100,drop10,21,1.0,29,0.10315116564524755
M001307,coverage100,drop10,22,0.8130336295521868,29,0.10315116564524755
M001307,coverage100,drop10,23,1.0,29,0.10315116564524755
M001307,coverage100,drop10,24,1.0,29,0.10315116564524755
M001307,coverage100,drop10,25,1.0,29,0.10315116564524755
M001307,coverage100,drop10,26,1.0,29,0.10315116564524755
M001307,coverage100,drop10,27,0.8745953692950159,29,0.10315116564524755
M001307,coverage100,drop10,28,0.3125961995914141,29,0.10315116564524755
M001307,coverage100,drop10,29,0.8496519034217153,29,0.10315116564524755
M001307,coverage100,drop10,30,0.9694277108433735,29,0.10315116564524755
M001307,coverage100,drop10,31,0.3125961995914141,29,0.10315116564524755
M001307,coverage100,drop10,32,0.9694277108433735,29,0.10315116564524755
M001307,coverage100,drop10,33,0.6265696232904103,29,0.10315116564524755
M001307,coverage100,drop10,34,1.0,29,0.10315116564524755
M001307,coverage100,drop10,35,0.9694277108433735,29,0.10315116564524755
M001307,coverage100,drop10,36,0.9694277108433735,29,0.10315116564524755
M001307,coverage100,drop10,37,1.0,29,0.10315116564524755
M001307,coverage100,drop10,38,0.9385127972133879,29,0.10315116564524755
M001307,coverage100,drop10,39,0.8490086947600606,29,0.10315116564524755
M001307,coverage100,drop10,40,0.9694277108433735,29,0.10315116564524755
M001307,coverage100,drop10,41,0.9694277108433735,29,0.10315116564524755
M001307,coverage100,drop10,42,1.0,29,0.10315116564524755
M001307,coverage100,drop10,43,0.8745953692950159,29,0.10315116564524755
M001307,coverage100,drop10,44,1.0,29,0.10315116564524755
M001307,coverage100,drop10,45,0.9694277108433735,29,0.10315116564524755
M001307,coverage100,drop10,46,0.8442455242966752,29,0.10315116564524755
M001307,coverage100,drop10,47,1.0,29,0.10315116564524755
M001307,coverage100,drop10,48,0.8745953692950159,29,0.10315116564524755
M001307,coverage100,drop10,49,0.8490086947600606,29,0.10315116564524755
M001486,coverage100,bootstrap90,0,0.0,17,
M001486,coverage100,bootstrap90,1,0.3765281173594132,17,
M001486,coverage100,bootstrap90,2,0.47761194029850745,16,
M001486,coverage100,bootstrap90,3,1.0,20,
M001486,coverage100,bootstrap90,4,1.0,19,
M001486,coverage100,bootstrap90,5,1.0,17,
M001486,coverage100,bootstrap90,6,0.7577903682719547,19,
M001486,coverage100,bootstrap90,7,1.0,16,
M001486,coverage100,bootstrap90,8,0.3765281173594132,17,
M001486,coverage100,bootstrap90,9,1.0,17,
M001486,coverage100,bootstrap90,10,1.0,17,
M001486,coverage100,bootstrap90,11,0.6926229508196722,16,
