k,sigma,lr,seed,iterations,grid,qe,occupied,silhouette,topographic_error,norm
11,1.0,0.1,29,5000,1x11,0.2616253561408024,11,0.190556999586645,0.3348623853211009,zscore
11,1.0,0.1,47,5000,1x11,0.25445442194155254,11,0.1697292382458008,0.3348623853211009,zscore
12,1.0,0.1,11,5000,3x4,0.2567531984314795,12,0.1398229692196022,0.05504587155963303,zscore
12,1.0,0.1,29,5000,3x4,0.25416273738674383,12,0.15259677076010858,0.022935779816513763,zscore
12,1.0,0.1,47,5000,3x4,0.2518015156535505,12,0.1523968129324498,0.03669724770642202,zscore
13,1.0,0.1,11,5000,1x13,0.24562823568270345,13,0.18364136999697175,0.42201834862385323,zscore
13,1.0,0.1,29,5000,1x13,0.25307081394668257,13,0.17115403430959492,0.3394495412844037,zscore
13,1.0,0.1,47,5000,1x13,0.2464357312122624,13,0.2193903507468584,0.4954128440366973,zscore
14,1.0,0.1,11,5000,2x7,0.24260220165487548,14,0.1457545626092404,0.03669724770642202,zscore
14,1.0,0.1,29,5000,2x7,0.24258993282290853,14,0.14076880287460736,0.04128440366972477,zscore
14,1.0,0.1,47,5000,2x7,0.24277348062528784,14,0.14323533137198982,0.05504587155963303,zscore
15,1.0,0.1,11,5000,3x5,0.2414147392325952,15,0.1410016313198685,0.027522935779816515,zscore
15,1.0,0.1,29,5000,3x5,0.24127421720362138,15,0.1517827536661032,0.027522935779816515,zscore
15,1.0,0.1,47,5000,3x5,0.24476051352023562,15,0.1152134209840639,0.04128440366972477,zscore
16,1.0,0.1,11,5000,4x4,0.24023263432949493,16,0.1549433169904524,0.1651376146788991,zscore
16,1.0,0.1,29,5000,4x4,0.24346350926405147,16,0.11402737295499044,0.05504587155963303,zscore
16,1.0,0.1,47,5000,4x4,0.2378914143664679,16,0.15015660671278339,0.07339449541284404,zscore
1,1.0,0.3,11,5000,1x1,0.47614549746846546,1,,,zscore
1,1.0,0.3,29,5000,1x1,0.4966046891634246,1,,,zscore
1,1.0,0.3,47,5000,1x1,0.4607303179563914,1,,,zscore
2,1.0,0.3,11,5000,1x2,0.41257428951298,2,0.583014852254368,0.0,zscore
2,1.0,0.3,29,5000,1x2,0.40630194567640415,2,0.577070213625177,0.0,zscore
2,1.0,0.3,47,5000,1x2,0.40391110785926365,2,0.5473382871528414,0.0,zscore
3,1.0,0.3,11,5000,1x3,0.3553006105192128,3,0.25517915510515765,0.009174311926605505,zscore
3,1.0,0.3,29,5000,1x3,0.35656408067954587,3,0.3232534627193608,0.01834862385321101,zscore
3,1.0,0.3,47,5000,1x3,0.3700634997399101,3,0.31808858513439725,0.022935779816513763,zscore
4,1.0,0.3,11,5000,2x2,0.32944479082786743,4,0.27600761965287396,0.0,zscore
4,1.0,0.3,29,5000,2x2,0.334663654873449,4,0.27672899319422456,0.0,zscore
4,1.0,0.3,47,5000,2x2,0.33295993715341643,4,0.24746061886147835,0.0,zscore
5,1.0,0.3,11,5000,1x5,0.32786788949361007,5,0.23098384901850635,0.01834862385321101,zscore
5,1.0,0.3,29,5000,1x5,0.32116924852503004,5,0.23647667892785385,0.01834862385321101,zscore
5,1.0,0.3,47,5000,1x5,0.3346388703164509,5,0.24842325897924167,0.0045871559633027525,zscore
6,1.0,0.3,11,5000,2x3,0.29171453121558916,6,0.20204337102596562,0.013761467889908258,zscore
6,1.0,0.3,29,5000,2x3,0.3134824538501558,6,0.2452535268645687,0.0045871559633027525,zscore
6,1.0,0.3,47,5000,2x3,0.3032621164295563,6,0.1967248420742091,0.009174311926605505,zscore
7,1.0,0.3,11,5000,1x7,0.28981201226845715,7,0.1538710376312103,0.045871559633027525,zscore
7,1.0,0.3,29,5000,1x7,0.28874200267438,7,0.20697398525449104,0.04128440366972477,zscore
7,1.0,0.3,47,5000,1x7,0.28869327629183655,7,0.20070475709454394,0.01834862385321101,zscore
8,1.0,0.3,11,5000,2x4,0.2812943647105613,8,0.192685288977962,0.2706422018348624,zscore
8,1.0,0.3,29,5000,2x4,0.2848672359743505,8,0.17986990789205556,0.009174311926605505,zscore
8,1.0,0.3,47,5000,2x4,0.2810704893598273,8,0.2105575981779276,0.009174311926605505,zscore
9,1.0,0.3,11,5000,3x3,0.2733112542145681,9,0.20226328885963926,0.05504587155963303,zscore
9,1.0,0.3,29,5000,3x3,0.27744536856133206,9,0.19802644792985938,0.03211009174311927,zscore
9,1.0,0.3,47,5000,3x3,0.2756917634177588,9,0.15224344724734395,0.0045871559633027525,zscore
10,1.0,0.3,11,5000,2x5,0.2716235220058141,10,0.21655124937847695,0.1926605504587156,zscore
10,1.0,0.3,29,5000,2x5,0.26832659063475495,10,0.18496083272600006,0.01834862385321101,zscore
10,1.0,0.3,47,5000,2x5,0.2677601843708673,10,0.1717721147375612,0.013761467889908258,zscore
11,1.0,0.3,11,5000,1x11,0.25766953492954864,11,0.21166873157953672,0.38073394495412843,zscore
11,1.0,0.3,29,5000,1x11,0.2634270900532273,11,0.21689432620146853,0.43577981651376146,zscore
11,1.0,0.3,47,5000,1x11,0.25882208878181756,11,0.15708501928359778,0.3532110091743119,zscore
12,1.0,0.3,11,5000,3x4,0.25548087947533565,12,0.20536738753668957,0.022935779816513763,zscore
12,1.0,0.3,29,5000,3x4,0.2593594757875504,12,0.17847608992207326,0.05963302752293578,zscore
12,1.0,0.3,47,5000,3x4,0.2556550451014119,12,0.1878489330707571,0.022935779816513763,zscore
13,1.0,0.3,11,5000,1x13,0.24831916167740098,13,0.22887517398242047,0.5275229357798165,zscore
13,1.0,0.3,29,5000,1x13,0.24685823686886643,13,0.18919000658810897,0.37155963302752293,zscore
13,1.0,0.3,47,5000,1x13,0.24911617572196723,13,0.21292556803635151,0.41743119266055045,zscore
14,1.0,0.3,11,5000,2x7,0.24366393450573917,14,0.1645205614259696,0.03211009174311927,zscore
14,1.0,0.3,29,5000,2x7,0.24941297124843362,14,0.17127499514066846,0.04128440366972477,zscore
14,1.0,0.3,47,5000,2x7,0.2456663450387285,14,0.1798519434035154,0.0779816513761468,zscore
15,1.0,0.3,11,5000,3x5,0.2399912497264919,15,0.16000777695075993,0.2706422018348624,zscore
15,1.0,0.3,29,5000,3x5,0.24523025379632937,15,0.18926233068521076,0.045871559633027525,zscore
15,1.0,0.3,47,5000,3x5,0.2429198294441057,15,0.12919065010051603,0.05045871559633028,zscore
16,1.0,0.3,11,5000,4x4,0.23879683155915682,16,0.1621705852660095,0.14678899082568808,zscore
16,1.0,0.3,29,5000,4x4,0.24062230576598778,16,0.16973581932881426,0.05963302752293578,zscore
16,1.0,0.3,47,5000,4x4,0.23729705932797981,16,0.19404320293649113,0.3669724770642202,zscore
