category,doi_safe,doi,doi_dir,markdown,task_name,task_dir,validation_result,record_id,figure_id,panel_id,x_axis_name,x_axis_unit,y_axis_name,y_axis_unit,original_image,multi_curve_replot,accepted_dir,accepted_csv_count,accepted_image_count,accepted_csv_files,accepted_image_files,series_mapping_count,legend_names
x_time_day,10.1002_adma.201700607,10.1002/adma.201700607,x_time_day/10.1002_adma.201700607,x_time_day/10.1002_adma.201700607/10.1002_adma.201700607.md,Fig2_F_stability_performance_curve_pce,x_time_day/10.1002_adma.201700607/Fig2_F_stability_performance_curve_pce,x_time_day/10.1002_adma.201700607/Fig2_F_stability_performance_curve_pce/validation_result.json,10.1002_adma.201700607__Fig2__F__stability_performance_curve_pce,Fig2,F,Time (Day),,PCE (%),,x_time_day/10.1002_adma.201700607/Fig2_F_stability_performance_curve_pce/Fig2_F_stability_performance_curve_pce.png,x_time_day/10.1002_adma.201700607/Fig2_F_stability_performance_curve_pce/Fig2_F_stability_performance_curve_pce_replot.png,x_time_day/10.1002_adma.201700607/Fig2_F_stability_performance_curve_pce/accepted,1,1,x_time_day/10.1002_adma.201700607/Fig2_F_stability_performance_curve_pce/accepted/10.1002_adma.201700607__Fig2__F__stability_performance_curve_pce__ICBA-mixture__Series_1.csv,x_time_day/10.1002_adma.201700607/Fig2_F_stability_performance_curve_pce/accepted/10.1002_adma.201700607__Fig2__F__stability_performance_curve_pce__ICBA-mixture__Series_1.png,2,ICBA-mixture;ICBA-tran3
x_time_day,10.1002_adma.201706975,10.1002/adma.201706975,x_time_day/10.1002_adma.201706975,x_time_day/10.1002_adma.201706975/10.1002_adma.201706975.md,Fig4_A_stability_performance_curve,x_time_day/10.1002_adma.201706975/Fig4_A_stability_performance_curve,x_time_day/10.1002_adma.201706975/Fig4_A_stability_performance_curve/validation_result.json,10.1002_adma.201706975__Fig4__A__stability_performance_curve,Fig4,A,Time,day,PCE,%,x_time_day/10.1002_adma.201706975/Fig4_A_stability_performance_curve/Fig4_A_stability_performance_curve.png,x_time_day/10.1002_adma.201706975/Fig4_A_stability_performance_curve/Fig4_A_stability_performance_curve_replot.png,x_time_day/10.1002_adma.201706975/Fig4_A_stability_performance_curve/accepted,1,1,x_time_day/10.1002_adma.201706975/Fig4_A_stability_performance_curve/accepted/10.1002_adma.201706975__Fig4__A__stability_performance_curve__TiO2__Series_2.csv,x_time_day/10.1002_adma.201706975/Fig4_A_stability_performance_curve/accepted/10.1002_adma.201706975__Fig4__A__stability_performance_curve__TiO2__Series_2.png,2,C60;TiO2
x_time_day,10.1002_adma.201900605,10.1002/adma.201900605,x_time_day/10.1002_adma.201900605,x_time_day/10.1002_adma.201900605/10.1002_adma.201900605.md,Fig5_F_stability_performance_curve_pce,x_time_day/10.1002_adma.201900605/Fig5_F_stability_performance_curve_pce,x_time_day/10.1002_adma.201900605/Fig5_F_stability_performance_curve_pce/validation_result.json,10.1002_adma.201900605__Fig5__F__stability_performance_curve_pce,Fig5,F,Time,(day),Normalized PCE,,x_time_day/10.1002_adma.201900605/Fig5_F_stability_performance_curve_pce/Fig5_F_stability_performance_curve_pce.png,x_time_day/10.1002_adma.201900605/Fig5_F_stability_performance_curve_pce/Fig5_F_stability_performance_curve_pce_replot.png,x_time_day/10.1002_adma.201900605/Fig5_F_stability_performance_curve_pce/accepted,1,1,x_time_day/10.1002_adma.201900605/Fig5_F_stability_performance_curve_pce/accepted/10.1002_adma.201900605__Fig5__F__stability_performance_curve_pce__CsPbl__Series_2.csv,x_time_day/10.1002_adma.201900605/Fig5_F_stability_performance_curve_pce/accepted/10.1002_adma.201900605__Fig5__F__stability_performance_curve_pce__CsPbl__Series_2.png,2,CsPbl-OTG3;CsPbl
x_time_day,10.1002_adma.201902902,10.1002/adma.201902902,x_time_day/10.1002_adma.201902902,x_time_day/10.1002_adma.201902902/10.1002_adma.201902902.md,Fig6_D_stability_performance_curve_pce,x_time_day/10.1002_adma.201902902/Fig6_D_stability_performance_curve_pce,x_time_day/10.1002_adma.201902902/Fig6_D_stability_performance_curve_pce/validation_result.json,10.1002_adma.201902902__Fig6__D__stability_performance_curve_pce,Fig6,D,Time (day),(day),Normalized PCE,,x_time_day/10.1002_adma.201902902/Fig6_D_stability_performance_curve_pce/Fig6_D_stability_performance_curve_pce.png,x_time_day/10.1002_adma.201902902/Fig6_D_stability_performance_curve_pce/Fig6_D_stability_performance_curve_pce_replot.png,x_time_day/10.1002_adma.201902902/Fig6_D_stability_performance_curve_pce/accepted,1,1,x_time_day/10.1002_adma.201902902/Fig6_D_stability_performance_curve_pce/accepted/10.1002_adma.201902902__Fig6__D__stability_performance_curve_pce__1TSnO₂__Series_1.csv,x_time_day/10.1002_adma.201902902/Fig6_D_stability_performance_curve_pce/accepted/10.1002_adma.201902902__Fig6__D__stability_performance_curve_pce__1TSnO₂__Series_1.png,2,1TSnO₂;o— SnO2-1L
x_time_day,10.1002_adma.201907623,10.1002/adma.201907623,x_time_day/10.1002_adma.201907623,x_time_day/10.1002_adma.201907623/10.1002_adma.201907623.md,Fig4_D_stability_performance_curve_pce,x_time_day/10.1002_adma.201907623/Fig4_D_stability_performance_curve_pce,x_time_day/10.1002_adma.201907623/Fig4_D_stability_performance_curve_pce/validation_result.json,10.1002_adma.201907623__Fig4__D__stability_performance_curve_pce,Fig4,D,Time,(day),Normalized PCE,(%),x_time_day/10.1002_adma.201907623/Fig4_D_stability_performance_curve_pce/Fig4_D_stability_performance_curve_pce.png,x_time_day/10.1002_adma.201907623/Fig4_D_stability_performance_curve_pce/Fig4_D_stability_performance_curve_pce_replot.png,x_time_day/10.1002_adma.201907623/Fig4_D_stability_performance_curve_pce/accepted,1,1,x_time_day/10.1002_adma.201907623/Fig4_D_stability_performance_curve_pce/accepted/10.1002_adma.201907623__Fig4__D__stability_performance_curve_pce__0.0%PHCI__Series_1.csv,x_time_day/10.1002_adma.201907623/Fig4_D_stability_performance_curve_pce/accepted/10.1002_adma.201907623__Fig4__D__stability_performance_curve_pce__0.0%PHCI__Series_1.png,2,0.0%PHCI;5.0%PHCI
x_time_day,10.1002_adma.201907864,10.1002/adma.201907864,x_time_day/10.1002_adma.201907864,x_time_day/10.1002_adma.201907864/10.1002_adma.201907864.md,Fig1_F_stability_performance_curve_pce,x_time_day/10.1002_adma.201907864/Fig1_F_stability_performance_curve_pce,x_time_day/10.1002_adma.201907864/Fig1_F_stability_performance_curve_pce/validation_result.json,10.1002_adma.201907864__Fig1__F__stability_performance_curve_pce,Fig1,F,Time,(day),PCE,(%),x_time_day/10.1002_adma.201907864/Fig1_F_stability_performance_curve_pce/Fig1_F_stability_performance_curve_pce.png,x_time_day/10.1002_adma.201907864/Fig1_F_stability_performance_curve_pce/Fig1_F_stability_performance_curve_pce_replot.png,x_time_day/10.1002_adma.201907864/Fig1_F_stability_performance_curve_pce/accepted,2,2,x_time_day/10.1002_adma.201907864/Fig1_F_stability_performance_curve_pce/accepted/10.1002_adma.201907864__Fig1__F__stability_performance_curve_pce__1%_H₂O__Series_3.csv;x_time_day/10.1002_adma.201907864/Fig1_F_stability_performance_curve_pce/accepted/10.1002_adma.201907864__Fig1__F__stability_performance_curve_pce__Reference__Series_2.csv,x_time_day/10.1002_adma.201907864/Fig1_F_stability_performance_curve_pce/accepted/10.1002_adma.201907864__Fig1__F__stability_performance_curve_pce__1%_H₂O__Series_3.png;x_time_day/10.1002_adma.201907864/Fig1_F_stability_performance_curve_pce/accepted/10.1002_adma.201907864__Fig1__F__stability_performance_curve_pce__Reference__Series_2.png,3,1% D₂O;Reference;1% H₂O
x_time_day,10.1002_admi.201800499,10.1002/admi.201800499,x_time_day/10.1002_admi.201800499,x_time_day/10.1002_admi.201800499/10.1002_admi.201800499.md,Fig6_E_stability_performance_curve_pce,x_time_day/10.1002_admi.201800499/Fig6_E_stability_performance_curve_pce,x_time_day/10.1002_admi.201800499/Fig6_E_stability_performance_curve_pce/validation_result.json,10.1002_admi.201800499__Fig6__E__stability_performance_curve_pce,Fig6,E,Time,(day),PCE,(%),x_time_day/10.1002_admi.201800499/Fig6_E_stability_performance_curve_pce/Fig6_E_stability_performance_curve_pce.png,x_time_day/10.1002_admi.201800499/Fig6_E_stability_performance_curve_pce/Fig6_E_stability_performance_curve_pce_replot.png,x_time_day/10.1002_admi.201800499/Fig6_E_stability_performance_curve_pce/accepted,1,1,x_time_day/10.1002_admi.201800499/Fig6_E_stability_performance_curve_pce/accepted/10.1002_admi.201800499__Fig6__E__stability_performance_curve_pce__Without_CF_film__Series_2.csv,x_time_day/10.1002_admi.201800499/Fig6_E_stability_performance_curve_pce/accepted/10.1002_admi.201800499__Fig6__E__stability_performance_curve_pce__Without_CF_film__Series_2.png,2,With CF film;Without CF film
x_time_day,10.1002_admi.201900939,10.1002/admi.201900939,x_time_day/10.1002_admi.201900939,x_time_day/10.1002_admi.201900939/10.1002_admi.201900939.md,Fig11_D_pce,x_time_day/10.1002_admi.201900939/Fig11_D_pce,x_time_day/10.1002_admi.201900939/Fig11_D_pce/validation_result.json,10.1002_admi.201900939__Fig11__D__pce,Fig11,D,Time (days),days,Normalized PCE,,x_time_day/10.1002_admi.201900939/Fig11_D_pce/Fig11_D_pce.png,x_time_day/10.1002_admi.201900939/Fig11_D_pce/Fig11_D_pce_replot.png,x_time_day/10.1002_admi.201900939/Fig11_D_pce/accepted,1,1,x_time_day/10.1002_admi.201900939/Fig11_D_pce/accepted/10.1002_admi.201900939__Fig11__D__pce__Standard__Series_2.csv,x_time_day/10.1002_admi.201900939/Fig11_D_pce/accepted/10.1002_admi.201900939__Fig11__D__pce__Standard__Series_2.png,2,Modified;Standard
x_time_day,10.1002_admi.202101463,10.1002/admi.202101463,x_time_day/10.1002_admi.202101463,x_time_day/10.1002_admi.202101463/10.1002_admi.202101463.md,Fig7_B_stability_performance_curve_pce,x_time_day/10.1002_admi.202101463/Fig7_B_stability_performance_curve_pce,x_time_day/10.1002_admi.202101463/Fig7_B_stability_performance_curve_pce/validation_result.json,10.1002_admi.202101463__Fig7__B__stability_performance_curve_pce,Fig7,B,Time,(days),Normalized PCE,,x_time_day/10.1002_admi.202101463/Fig7_B_stability_performance_curve_pce/Fig7_B_stability_performance_curve_pce.png,x_time_day/10.1002_admi.202101463/Fig7_B_stability_performance_curve_pce/Fig7_B_stability_performance_curve_pce_replot.png,x_time_day/10.1002_admi.202101463/Fig7_B_stability_performance_curve_pce/accepted,1,1,x_time_day/10.1002_admi.202101463/Fig7_B_stability_performance_curve_pce/accepted/10.1002_admi.202101463__Fig7__B__stability_performance_curve_pce__Pristine__Series_1.csv,x_time_day/10.1002_admi.202101463/Fig7_B_stability_performance_curve_pce/accepted/10.1002_admi.202101463__Fig7__B__stability_performance_curve_pce__Pristine__Series_1.png,2,Pristine;4-AMTHP-Ac modified
x_time_day,10.1002_advs.201700025,10.1002/advs.201700025,x_time_day/10.1002_advs.201700025,x_time_day/10.1002_advs.201700025/10.1002_advs.201700025.md,Fig7_whole_stability,x_time_day/10.1002_advs.201700025/Fig7_whole_stability,x_time_day/10.1002_advs.201700025/Fig7_whole_stability/validation_result.json,10.1002_advs.201700025__Fig7__whole__stability,Fig7,whole,Time,(day),Normalized PCE,(%),x_time_day/10.1002_advs.201700025/Fig7_whole_stability/Fig7_whole_stability.png,x_time_day/10.1002_advs.201700025/Fig7_whole_stability/Fig7_whole_stability_replot.png,x_time_day/10.1002_advs.201700025/Fig7_whole_stability/accepted,1,1,x_time_day/10.1002_advs.201700025/Fig7_whole_stability/accepted/10.1002_advs.201700025__Fig7__whole__stability__w_oBDTS-2DPP__Series_2.csv,x_time_day/10.1002_advs.201700025/Fig7_whole_stability/accepted/10.1002_advs.201700025__Fig7__whole__stability__w_oBDTS-2DPP__Series_2.png,2,withBDTS-2DPP;w/oBDTS-2DPP
x_time_day,10.1002_advs.201801715,10.1002/advs.201801715,x_time_day/10.1002_advs.201801715,x_time_day/10.1002_advs.201801715/10.1002_advs.201801715.md,Fig5_A_sem_image_stability_performance_curve_pce,x_time_day/10.1002_advs.201801715/Fig5_A_sem_image_stability_performance_curve_pce,x_time_day/10.1002_advs.201801715/Fig5_A_sem_image_stability_performance_curve_pce/validation_result.json,10.1002_advs.201801715__Fig5__A__sem_image_stability_performance_curve_pce,Fig5,A,Time,(day),Normalized PCE,(%),x_time_day/10.1002_advs.201801715/Fig5_A_sem_image_stability_performance_curve_pce/Fig5_A_sem_image_stability_performance_curve_pce.png,x_time_day/10.1002_advs.201801715/Fig5_A_sem_image_stability_performance_curve_pce/Fig5_A_sem_image_stability_performance_curve_pce_replot.png,x_time_day/10.1002_advs.201801715/Fig5_A_sem_image_stability_performance_curve_pce/accepted,1,1,x_time_day/10.1002_advs.201801715/Fig5_A_sem_image_stability_performance_curve_pce/accepted/10.1002_advs.201801715__Fig5__A__sem_image_stability_performance_curve_pce__Control__Series_1.csv,x_time_day/10.1002_advs.201801715/Fig5_A_sem_image_stability_performance_curve_pce/accepted/10.1002_advs.201801715__Fig5__A__sem_image_stability_performance_curve_pce__Control__Series_1.png,3,Control;MOF-808hybrid;UiO-66hybrid
x_time_day,10.1002_advs.202004662,10.1002/advs.202004662,x_time_day/10.1002_advs.202004662,x_time_day/10.1002_advs.202004662/10.1002_advs.202004662.md,Fig5_A_stability_performance_curve_pce,x_time_day/10.1002_advs.202004662/Fig5_A_stability_performance_curve_pce,x_time_day/10.1002_advs.202004662/Fig5_A_stability_performance_curve_pce/validation_result.json,10.1002_advs.202004662__Fig5__A__stability_performance_curve_pce,Fig5,A,Time,(Days),Normalized PCE,,x_time_day/10.1002_advs.202004662/Fig5_A_stability_performance_curve_pce/Fig5_A_stability_performance_curve_pce.png,x_time_day/10.1002_advs.202004662/Fig5_A_stability_performance_curve_pce/Fig5_A_stability_performance_curve_pce_replot.png,x_time_day/10.1002_advs.202004662/Fig5_A_stability_performance_curve_pce/accepted,1,1,x_time_day/10.1002_advs.202004662/Fig5_A_stability_performance_curve_pce/accepted/10.1002_advs.202004662__Fig5__A__stability_performance_curve_pce__pristine_TiO₂__Series_2.csv,x_time_day/10.1002_advs.202004662/Fig5_A_stability_performance_curve_pce/accepted/10.1002_advs.202004662__Fig5__A__stability_performance_curve_pce__pristine_TiO₂__Series_2.png,4,12%-F-TiO₂;pristine TiO₂;4%-F-TiO₂;50%-F-TiO₂
x_time_day,10.1002_advs.202101418,10.1002/advs.202101418,x_time_day/10.1002_advs.202101418,x_time_day/10.1002_advs.202101418/10.1002_advs.202101418.md,Fig5_A_stability_performance_curve_pce,x_time_day/10.1002_advs.202101418/Fig5_A_stability_performance_curve_pce,x_time_day/10.1002_advs.202101418/Fig5_A_stability_performance_curve_pce/validation_result.json,10.1002_advs.202101418__Fig5__A__stability_performance_curve_pce,Fig5,A,Time,(day),Normalized PCE,,x_time_day/10.1002_advs.202101418/Fig5_A_stability_performance_curve_pce/Fig5_A_stability_performance_curve_pce.png,x_time_day/10.1002_advs.202101418/Fig5_A_stability_performance_curve_pce/Fig5_A_stability_performance_curve_pce_replot.png,x_time_day/10.1002_advs.202101418/Fig5_A_stability_performance_curve_pce/accepted,1,1,x_time_day/10.1002_advs.202101418/Fig5_A_stability_performance_curve_pce/accepted/10.1002_advs.202101418__Fig5__A__stability_performance_curve_pce__W_o_Ti₃C2C1x__Series_1.csv,x_time_day/10.1002_advs.202101418/Fig5_A_stability_performance_curve_pce/accepted/10.1002_advs.202101418__Fig5__A__stability_performance_curve_pce__W_o_Ti₃C2C1x__Series_1.png,2,W/o Ti₃C2C1x;w/Ti₃C2C_x$
x_time_day,10.1002_aenm.201501354,10.1002/aenm.201501354,x_time_day/10.1002_aenm.201501354,x_time_day/10.1002_aenm.201501354/10.1002_aenm.201501354.md,Fig9_C_stability_performance_curve,x_time_day/10.1002_aenm.201501354/Fig9_C_stability_performance_curve,x_time_day/10.1002_aenm.201501354/Fig9_C_stability_performance_curve/validation_result.json,10.1002_aenm.201501354__Fig9__C__stability_performance_curve,Fig9,C,Days,,Normalized PCE,,x_time_day/10.1002_aenm.201501354/Fig9_C_stability_performance_curve/Fig9_C_stability_performance_curve.png,x_time_day/10.1002_aenm.201501354/Fig9_C_stability_performance_curve/Fig9_C_stability_performance_curve_replot.png,x_time_day/10.1002_aenm.201501354/Fig9_C_stability_performance_curve/accepted,1,1,x_time_day/10.1002_aenm.201501354/Fig9_C_stability_performance_curve/accepted/10.1002_aenm.201501354__Fig9__C__stability_performance_curve__Device_based_on_C-PbI₂__Series_1.csv,x_time_day/10.1002_aenm.201501354/Fig9_C_stability_performance_curve/accepted/10.1002_aenm.201501354__Fig9__C__stability_performance_curve__Device_based_on_C-PbI₂__Series_1.png,2,Device based on C-PbI₂;Device based on SAP-PbI₂
x_time_day,10.1002_aenm.201502206,10.1002/aenm.201502206,x_time_day/10.1002_aenm.201502206,x_time_day/10.1002_aenm.201502206/10.1002_aenm.201502206.md,Fig7_A_pce,x_time_day/10.1002_aenm.201502206/Fig7_A_pce,x_time_day/10.1002_aenm.201502206/Fig7_A_pce/validation_result.json,10.1002_aenm.201502206__Fig7__A__pce,Fig7,A,Time (days),days,PCE (%),%,x_time_day/10.1002_aenm.201502206/Fig7_A_pce/Fig7_A_pce.png,x_time_day/10.1002_aenm.201502206/Fig7_A_pce/Fig7_A_pce_replot.png,x_time_day/10.1002_aenm.201502206/Fig7_A_pce/accepted,2,2,x_time_day/10.1002_aenm.201502206/Fig7_A_pce/accepted/10.1002_aenm.201502206__Fig7__A__pce__S1__Series_1.csv;x_time_day/10.1002_aenm.201502206/Fig7_A_pce/accepted/10.1002_aenm.201502206__Fig7__A__pce__S3__Series_2.csv,x_time_day/10.1002_aenm.201502206/Fig7_A_pce/accepted/10.1002_aenm.201502206__Fig7__A__pce__S1__Series_1.png;x_time_day/10.1002_aenm.201502206/Fig7_A_pce/accepted/10.1002_aenm.201502206__Fig7__A__pce__S3__Series_2.png,2,S1;S3
x_time_day,10.1002_aenm.201602556,10.1002/aenm.201602556,x_time_day/10.1002_aenm.201602556,x_time_day/10.1002_aenm.201602556/10.1002_aenm.201602556.md,Fig7_A_stability_performance_curve,x_time_day/10.1002_aenm.201602556/Fig7_A_stability_performance_curve,x_time_day/10.1002_aenm.201602556/Fig7_A_stability_performance_curve/validation_result.json,10.1002_aenm.201602556__Fig7__A__stability_performance_curve,Fig7,A,Time,day,Efficiency,%,x_time_day/10.1002_aenm.201602556/Fig7_A_stability_performance_curve/Fig7_A_stability_performance_curve.png,x_time_day/10.1002_aenm.201602556/Fig7_A_stability_performance_curve/Fig7_A_stability_performance_curve_replot.png,x_time_day/10.1002_aenm.201602556/Fig7_A_stability_performance_curve/accepted,1,1,x_time_day/10.1002_aenm.201602556/Fig7_A_stability_performance_curve/accepted/10.1002_aenm.201602556__Fig7__A__stability_performance_curve__doped_Spiro-OMeTAD__Series_1.csv,x_time_day/10.1002_aenm.201602556/Fig7_A_stability_performance_curve/accepted/10.1002_aenm.201602556__Fig7__A__stability_performance_curve__doped_Spiro-OMeTAD__Series_1.png,2,doped Spiro-OMeTAD;NiPc-(OBu)8 + V2O5 hybrid HTL
x_time_day,10.1002_aenm.201700226,10.1002/aenm.201700226,x_time_day/10.1002_aenm.201700226,x_time_day/10.1002_aenm.201700226/10.1002_aenm.201700226.md,Fig4_A_stability_performance_curve_pce,x_time_day/10.1002_aenm.201700226/Fig4_A_stability_performance_curve_pce,x_time_day/10.1002_aenm.201700226/Fig4_A_stability_performance_curve_pce/validation_result.json,10.1002_aenm.201700226__Fig4__A__stability_performance_curve_pce,Fig4,A,Time,(day),PCE,(norm.),x_time_day/10.1002_aenm.201700226/Fig4_A_stability_performance_curve_pce/Fig4_A_stability_performance_curve_pce.png,x_time_day/10.1002_aenm.201700226/Fig4_A_stability_performance_curve_pce/Fig4_A_stability_performance_curve_pce_replot.png,x_time_day/10.1002_aenm.201700226/Fig4_A_stability_performance_curve_pce/accepted,1,1,x_time_day/10.1002_aenm.201700226/Fig4_A_stability_performance_curve_pce/accepted/10.1002_aenm.201700226__Fig4__A__stability_performance_curve_pce__★1-TiO2__Series_3.csv,x_time_day/10.1002_aenm.201700226/Fig4_A_stability_performance_curve_pce/accepted/10.1002_aenm.201700226__Fig4__A__stability_performance_curve_pce__★1-TiO2__Series_3.png,3,PEI:PCBM;PEI:ICBA;★1-TiO2
x_time_day,10.1002_aenm.201700683,10.1002/aenm.201700683,x_time_day/10.1002_aenm.201700683,x_time_day/10.1002_aenm.201700683/10.1002_aenm.201700683.md,Fig5_A_stability_performance_curve_pce,x_time_day/10.1002_aenm.201700683/Fig5_A_stability_performance_curve_pce,x_time_day/10.1002_aenm.201700683/Fig5_A_stability_performance_curve_pce/validation_result.json,10.1002_aenm.201700683__Fig5__A__stability_performance_curve_pce,Fig5,A,Time (days),(days),Normallized PCE,,x_time_day/10.1002_aenm.201700683/Fig5_A_stability_performance_curve_pce/Fig5_A_stability_performance_curve_pce.png,x_time_day/10.1002_aenm.201700683/Fig5_A_stability_performance_curve_pce/Fig5_A_stability_performance_curve_pce_replot.png,x_time_day/10.1002_aenm.201700683/Fig5_A_stability_performance_curve_pce/accepted,1,1,x_time_day/10.1002_aenm.201700683/Fig5_A_stability_performance_curve_pce/accepted/10.1002_aenm.201700683__Fig5__A__stability_performance_curve_pce__Spiro-OMeTAD__Series_1.csv,x_time_day/10.1002_aenm.201700683/Fig5_A_stability_performance_curve_pce/accepted/10.1002_aenm.201700683__Fig5__A__stability_performance_curve_pce__Spiro-OMeTAD__Series_1.png,2,Spiro-OMeTAD;XPP
