n,n_clusters,noise_fraction,cluster_sizes,balance,dbcv,silhouette,davies_bouldin,calinski_harabasz,min_cluster_size,min_samples,cluster_selection_method,metric,dataset,normalization,coverage,representation,dimensions,candidate_id,bootstrap_ari,bootstrap_vi,bootstrap_valid_fraction
83,0,1.0,[],0.0,,,,,10,,eom,manhattan,750h,max,0.532051282051282,0.99,7,750h__max__0.99__033,,,0.0
83,0,1.0,[],0.0,,,,,10,,leaf,euclidean,750h,max,0.532051282051282,0.99,7,750h__max__0.99__034,,,0.0
83,0,1.0,[],0.0,,,,,10,,leaf,manhattan,750h,max,0.532051282051282,0.99,7,750h__max__0.99__035,,,0.0
83,0,1.0,[],0.0,,,,,10,5.0,eom,euclidean,750h,max,0.532051282051282,0.99,7,750h__max__0.99__036,,,0.0
83,0,1.0,[],0.0,,,,,10,5.0,eom,manhattan,750h,max,0.532051282051282,0.99,7,750h__max__0.99__037,,,0.0
83,0,1.0,[],0.0,,,,,10,5.0,leaf,euclidean,750h,max,0.532051282051282,0.99,7,750h__max__0.99__038,,,0.0
83,0,1.0,[],0.0,,,,,10,5.0,leaf,manhattan,750h,max,0.532051282051282,0.99,7,750h__max__0.99__039,,,0.0
83,0,1.0,[],0.0,,,,,10,10.0,eom,euclidean,750h,max,0.532051282051282,0.99,7,750h__max__0.99__040,,,0.0
83,0,1.0,[],0.0,,,,,10,10.0,eom,manhattan,750h,max,0.532051282051282,0.99,7,750h__max__0.99__041,,,0.0
83,0,1.0,[],0.0,,,,,10,10.0,leaf,euclidean,750h,max,0.532051282051282,0.99,7,750h__max__0.99__042,,,0.0
83,0,1.0,[],0.0,,,,,10,10.0,leaf,manhattan,750h,max,0.532051282051282,0.99,7,750h__max__0.99__043,,,0.0
83,0,1.0,[],0.0,,,,,10,20.0,eom,euclidean,750h,max,0.532051282051282,0.99,7,750h__max__0.99__044,,,0.0
83,0,1.0,[],0.0,,,,,10,20.0,eom,manhattan,750h,max,0.532051282051282,0.99,7,750h__max__0.99__045,,,0.0
83,0,1.0,[],0.0,,,,,10,20.0,leaf,euclidean,750h,max,0.532051282051282,0.99,7,750h__max__0.99__046,,,0.0
83,0,1.0,[],0.0,,,,,10,20.0,leaf,manhattan,750h,max,0.532051282051282,0.99,7,750h__max__0.99__047,,,0.0
83,0,1.0,[],0.0,,,,,20,,eom,euclidean,750h,max,0.532051282051282,0.99,7,750h__max__0.99__048,,,0.0
83,0,1.0,[],0.0,,,,,20,,eom,manhattan,750h,max,0.532051282051282,0.99,7,750h__max__0.99__049,,,0.0
83,0,1.0,[],0.0,,,,,20,,leaf,euclidean,750h,max,0.532051282051282,0.99,7,750h__max__0.99__050,,,0.0
83,0,1.0,[],0.0,,,,,20,,leaf,manhattan,750h,max,0.532051282051282,0.99,7,750h__max__0.99__051,,,0.0
83,0,1.0,[],0.0,,,,,20,5.0,eom,euclidean,750h,max,0.532051282051282,0.99,7,750h__max__0.99__052,,,0.0
83,0,1.0,[],0.0,,,,,20,5.0,eom,manhattan,750h,max,0.532051282051282,0.99,7,750h__max__0.99__053,,,0.0
83,0,1.0,[],0.0,,,,,20,5.0,leaf,euclidean,750h,max,0.532051282051282,0.99,7,750h__max__0.99__054,,,0.0
83,0,1.0,[],0.0,,,,,20,5.0,leaf,manhattan,750h,max,0.532051282051282,0.99,7,750h__max__0.99__055,,,0.0
83,0,1.0,[],0.0,,,,,20,10.0,eom,euclidean,750h,max,0.532051282051282,0.99,7,750h__max__0.99__056,,,0.0
83,0,1.0,[],0.0,,,,,20,10.0,eom,manhattan,750h,max,0.532051282051282,0.99,7,750h__max__0.99__057,,,0.0
83,0,1.0,[],0.0,,,,,20,10.0,leaf,euclidean,750h,max,0.532051282051282,0.99,7,750h__max__0.99__058,,,0.0
83,0,1.0,[],0.0,,,,,20,10.0,leaf,manhattan,750h,max,0.532051282051282,0.99,7,750h__max__0.99__059,,,0.0
83,0,1.0,[],0.0,,,,,20,20.0,eom,euclidean,750h,max,0.532051282051282,0.99,7,750h__max__0.99__060,,,0.0
83,0,1.0,[],0.0,,,,,20,20.0,eom,manhattan,750h,max,0.532051282051282,0.99,7,750h__max__0.99__061,,,0.0
83,0,1.0,[],0.0,,,,,20,20.0,leaf,euclidean,750h,max,0.532051282051282,0.99,7,750h__max__0.99__062,,,0.0
83,0,1.0,[],0.0,,,,,20,20.0,leaf,manhattan,750h,max,0.532051282051282,0.99,7,750h__max__0.99__063,,,0.0
83,0,1.0,[],0.0,,,,,30,,eom,euclidean,750h,max,0.532051282051282,0.99,7,750h__max__0.99__064,,,0.0
83,0,1.0,[],0.0,,,,,30,,eom,manhattan,750h,max,0.532051282051282,0.99,7,750h__max__0.99__065,,,0.0
83,0,1.0,[],0.0,,,,,30,,leaf,euclidean,750h,max,0.532051282051282,0.99,7,750h__max__0.99__066,,,0.0
83,0,1.0,[],0.0,,,,,30,,leaf,manhattan,750h,max,0.532051282051282,0.99,7,750h__max__0.99__067,,,0.0
83,0,1.0,[],0.0,,,,,30,5.0,eom,euclidean,750h,max,0.532051282051282,0.99,7,750h__max__0.99__068,,,0.0
83,0,1.0,[],0.0,,,,,30,5.0,eom,manhattan,750h,max,0.532051282051282,0.99,7,750h__max__0.99__069,,,0.0
83,0,1.0,[],0.0,,,,,30,5.0,leaf,euclidean,750h,max,0.532051282051282,0.99,7,750h__max__0.99__070,,,0.0
83,0,1.0,[],0.0,,,,,30,5.0,leaf,manhattan,750h,max,0.532051282051282,0.99,7,750h__max__0.99__071,,,0.0
83,0,1.0,[],0.0,,,,,30,10.0,eom,euclidean,750h,max,0.532051282051282,0.99,7,750h__max__0.99__072,,,0.0
83,0,1.0,[],0.0,,,,,30,10.0,eom,manhattan,750h,max,0.532051282051282,0.99,7,750h__max__0.99__073,,,0.0
83,0,1.0,[],0.0,,,,,30,10.0,leaf,euclidean,750h,max,0.532051282051282,0.99,7,750h__max__0.99__074,,,0.0
83,0,1.0,[],0.0,,,,,30,10.0,leaf,manhattan,750h,max,0.532051282051282,0.99,7,750h__max__0.99__075,,,0.0
83,0,1.0,[],0.0,,,,,30,20.0,eom,euclidean,750h,max,0.532051282051282,0.99,7,750h__max__0.99__076,,,0.0
83,0,1.0,[],0.0,,,,,30,20.0,eom,manhattan,750h,max,0.532051282051282,0.99,7,750h__max__0.99__077,,,0.0
83,0,1.0,[],0.0,,,,,30,20.0,leaf,euclidean,750h,max,0.532051282051282,0.99,7,750h__max__0.99__078,,,0.0
83,0,1.0,[],0.0,,,,,30,20.0,leaf,manhattan,750h,max,0.532051282051282,0.99,7,750h__max__0.99__079,,,0.0
83,0,1.0,[],0.0,,,,,5,,eom,euclidean,750h,robust,0.532051282051282,full,52,750h__robust__full__000,,,0.0
83,0,1.0,[],0.0,,,,,5,,eom,manhattan,750h,robust,0.532051282051282,full,52,750h__robust__full__001,,,0.0
83,0,1.0,[],0.0,,,,,5,,leaf,euclidean,750h,robust,0.532051282051282,full,52,750h__robust__full__002,,,0.0
83,0,1.0,[],0.0,,,,,5,,leaf,manhattan,750h,robust,0.532051282051282,full,52,750h__robust__full__003,,,0.0
83,0,1.0,[],0.0,,,,,5,5.0,eom,euclidean,750h,robust,0.532051282051282,full,52,750h__robust__full__004,,,0.0
83,0,1.0,[],0.0,,,,,5,5.0,eom,manhattan,750h,robust,0.532051282051282,full,52,750h__robust__full__005,,,0.0
83,0,1.0,[],0.0,,,,,5,5.0,leaf,euclidean,750h,robust,0.532051282051282,full,52,750h__robust__full__006,,,0.0
83,0,1.0,[],0.0,,,,,5,5.0,leaf,manhattan,750h,robust,0.532051282051282,full,52,750h__robust__full__007,,,0.0
83,0,1.0,[],0.0,,,,,5,10.0,eom,euclidean,750h,robust,0.532051282051282,full,52,750h__robust__full__008,,,0.0
83,0,1.0,[],0.0,,,,,5,10.0,eom,manhattan,750h,robust,0.532051282051282,full,52,750h__robust__full__009,,,0.0
83,0,1.0,[],0.0,,,,,5,10.0,leaf,euclidean,750h,robust,0.532051282051282,full,52,750h__robust__full__010,,,0.0
83,0,1.0,[],0.0,,,,,5,10.0,leaf,manhattan,750h,robust,0.532051282051282,full,52,750h__robust__full__011,,,0.0
83,0,1.0,[],0.0,,,,,5,20.0,eom,euclidean,750h,robust,0.532051282051282,full,52,750h__robust__full__012,,,0.0
83,0,1.0,[],0.0,,,,,5,20.0,eom,manhattan,750h,robust,0.532051282051282,full,52,750h__robust__full__013,,,0.0
83,0,1.0,[],0.0,,,,,5,20.0,leaf,euclidean,750h,robust,0.532051282051282,full,52,750h__robust__full__014,,,0.0
83,0,1.0,[],0.0,,,,,5,20.0,leaf,manhattan,750h,robust,0.532051282051282,full,52,750h__robust__full__015,,,0.0
83,0,1.0,[],0.0,,,,,8,,eom,euclidean,750h,robust,0.532051282051282,full,52,750h__robust__full__016,,,0.0
83,0,1.0,[],0.0,,,,,8,,eom,manhattan,750h,robust,0.532051282051282,full,52,750h__robust__full__017,,,0.0
83,0,1.0,[],0.0,,,,,8,,leaf,euclidean,750h,robust,0.532051282051282,full,52,750h__robust__full__018,,,0.0
83,0,1.0,[],0.0,,,,,8,,leaf,manhattan,750h,robust,0.532051282051282,full,52,750h__robust__full__019,,,0.0
83,0,1.0,[],0.0,,,,,8,5.0,eom,euclidean,750h,robust,0.532051282051282,full,52,750h__robust__full__020,,,0.0
83,0,1.0,[],0.0,,,,,8,5.0,eom,manhattan,750h,robust,0.532051282051282,full,52,750h__robust__full__021,,,0.0
83,0,1.0,[],0.0,,,,,8,5.0,leaf,euclidean,750h,robust,0.532051282051282,full,52,750h__robust__full__022,,,0.0
83,0,1.0,[],0.0,,,,,8,5.0,leaf,manhattan,750h,robust,0.532051282051282,full,52,750h__robust__full__023,,,0.0
83,0,1.0,[],0.0,,,,,8,10.0,eom,euclidean,750h,robust,0.532051282051282,full,52,750h__robust__full__024,,,0.0
83,0,1.0,[],0.0,,,,,8,10.0,eom,manhattan,750h,robust,0.532051282051282,full,52,750h__robust__full__025,,,0.0
83,0,1.0,[],0.0,,,,,8,10.0,leaf,euclidean,750h,robust,0.532051282051282,full,52,750h__robust__full__026,,,0.0
83,0,1.0,[],0.0,,,,,8,10.0,leaf,manhattan,750h,robust,0.532051282051282,full,52,750h__robust__full__027,,,0.0
83,0,1.0,[],0.0,,,,,8,20.0,eom,euclidean,750h,robust,0.532051282051282,full,52,750h__robust__full__028,,,0.0
83,0,1.0,[],0.0,,,,,8,20.0,eom,manhattan,750h,robust,0.532051282051282,full,52,750h__robust__full__029,,,0.0
83,0,1.0,[],0.0,,,,,8,20.0,leaf,euclidean,750h,robust,0.532051282051282,full,52,750h__robust__full__030,,,0.0
83,0,1.0,[],0.0,,,,,8,20.0,leaf,manhattan,750h,robust,0.532051282051282,full,52,750h__robust__full__031,,,0.0
83,0,1.0,[],0.0,,,,,10,,eom,euclidean,750h,robust,0.532051282051282,full,52,750h__robust__full__032,,,0.0
83,0,1.0,[],0.0,,,,,10,,eom,manhattan,750h,robust,0.532051282051282,full,52,750h__robust__full__033,,,0.0
83,0,1.0,[],0.0,,,,,10,,leaf,euclidean,750h,robust,0.532051282051282,full,52,750h__robust__full__034,,,0.0
83,0,1.0,[],0.0,,,,,10,,leaf,manhattan,750h,robust,0.532051282051282,full,52,750h__robust__full__035,,,0.0
83,0,1.0,[],0.0,,,,,10,5.0,eom,euclidean,750h,robust,0.532051282051282,full,52,750h__robust__full__036,,,0.0
83,0,1.0,[],0.0,,,,,10,5.0,eom,manhattan,750h,robust,0.532051282051282,full,52,750h__robust__full__037,,,0.0
83,0,1.0,[],0.0,,,,,10,5.0,leaf,euclidean,750h,robust,0.532051282051282,full,52,750h__robust__full__038,,,0.0
83,0,1.0,[],0.0,,,,,10,5.0,leaf,manhattan,750h,robust,0.532051282051282,full,52,750h__robust__full__039,,,0.0
83,0,1.0,[],0.0,,,,,10,10.0,eom,euclidean,750h,robust,0.532051282051282,full,52,750h__robust__full__040,,,0.0
83,0,1.0,[],0.0,,,,,10,10.0,eom,manhattan,750h,robust,0.532051282051282,full,52,750h__robust__full__041,,,0.0
83,0,1.0,[],0.0,,,,,10,10.0,leaf,euclidean,750h,robust,0.532051282051282,full,52,750h__robust__full__042,,,0.0
83,0,1.0,[],0.0,,,,,10,10.0,leaf,manhattan,750h,robust,0.532051282051282,full,52,750h__robust__full__043,,,0.0
83,0,1.0,[],0.0,,,,,10,20.0,eom,euclidean,750h,robust,0.532051282051282,full,52,750h__robust__full__044,,,0.0
83,0,1.0,[],0.0,,,,,10,20.0,eom,manhattan,750h,robust,0.532051282051282,full,52,750h__robust__full__045,,,0.0
83,0,1.0,[],0.0,,,,,10,20.0,leaf,euclidean,750h,robust,0.532051282051282,full,52,750h__robust__full__046,,,0.0
83,0,1.0,[],0.0,,,,,10,20.0,leaf,manhattan,750h,robust,0.532051282051282,full,52,750h__robust__full__047,,,0.0
83,0,1.0,[],0.0,,,,,20,,eom,euclidean,750h,robust,0.532051282051282,full,52,750h__robust__full__048,,,0.0
83,0,1.0,[],0.0,,,,,20,,eom,manhattan,750h,robust,0.532051282051282,full,52,750h__robust__full__049,,,0.0
83,0,1.0,[],0.0,,,,,20,,leaf,euclidean,750h,robust,0.532051282051282,full,52,750h__robust__full__050,,,0.0
83,0,1.0,[],0.0,,,,,20,,leaf,manhattan,750h,robust,0.532051282051282,full,52,750h__robust__full__051,,,0.0
83,0,1.0,[],0.0,,,,,20,5.0,eom,euclidean,750h,robust,0.532051282051282,full,52,750h__robust__full__052,,,0.0
83,0,1.0,[],0.0,,,,,20,5.0,eom,manhattan,750h,robust,0.532051282051282,full,52,750h__robust__full__053,,,0.0
83,0,1.0,[],0.0,,,,,20,5.0,leaf,euclidean,750h,robust,0.532051282051282,full,52,750h__robust__full__054,,,0.0
83,0,1.0,[],0.0,,,,,20,5.0,leaf,manhattan,750h,robust,0.532051282051282,full,52,750h__robust__full__055,,,0.0
83,0,1.0,[],0.0,,,,,20,10.0,eom,euclidean,750h,robust,0.532051282051282,full,52,750h__robust__full__056,,,0.0
83,0,1.0,[],0.0,,,,,20,10.0,eom,manhattan,750h,robust,0.532051282051282,full,52,750h__robust__full__057,,,0.0
83,0,1.0,[],0.0,,,,,20,10.0,leaf,euclidean,750h,robust,0.532051282051282,full,52,750h__robust__full__058,,,0.0
83,0,1.0,[],0.0,,,,,20,10.0,leaf,manhattan,750h,robust,0.532051282051282,full,52,750h__robust__full__059,,,0.0
83,0,1.0,[],0.0,,,,,20,20.0,eom,euclidean,750h,robust,0.532051282051282,full,52,750h__robust__full__060,,,0.0
83,0,1.0,[],0.0,,,,,20,20.0,eom,manhattan,750h,robust,0.532051282051282,full,52,750h__robust__full__061,,,0.0
83,0,1.0,[],0.0,,,,,20,20.0,leaf,euclidean,750h,robust,0.532051282051282,full,52,750h__robust__full__062,,,0.0
83,0,1.0,[],0.0,,,,,20,20.0,leaf,manhattan,750h,robust,0.532051282051282,full,52,750h__robust__full__063,,,0.0
83,0,1.0,[],0.0,,,,,30,,eom,euclidean,750h,robust,0.532051282051282,full,52,750h__robust__full__064,,,0.0
83,0,1.0,[],0.0,,,,,30,,eom,manhattan,750h,robust,0.532051282051282,full,52,750h__robust__full__065,,,0.0
83,0,1.0,[],0.0,,,,,30,,leaf,euclidean,750h,robust,0.532051282051282,full,52,750h__robust__full__066,,,0.0
83,0,1.0,[],0.0,,,,,30,,leaf,manhattan,750h,robust,0.532051282051282,full,52,750h__robust__full__067,,,0.0
83,0,1.0,[],0.0,,,,,30,5.0,eom,euclidean,750h,robust,0.532051282051282,full,52,750h__robust__full__068,,,0.0
83,0,1.0,[],0.0,,,,,30,5.0,eom,manhattan,750h,robust,0.532051282051282,full,52,750h__robust__full__069,,,0.0
83,0,1.0,[],0.0,,,,,30,5.0,leaf,euclidean,750h,robust,0.532051282051282,full,52,750h__robust__full__070,,,0.0
83,0,1.0,[],0.0,,,,,30,5.0,leaf,manhattan,750h,robust,0.532051282051282,full,52,750h__robust__full__071,,,0.0
83,0,1.0,[],0.0,,,,,30,10.0,eom,euclidean,750h,robust,0.532051282051282,full,52,750h__robust__full__072,,,0.0
83,0,1.0,[],0.0,,,,,30,10.0,eom,manhattan,750h,robust,0.532051282051282,full,52,750h__robust__full__073,,,0.0
83,0,1.0,[],0.0,,,,,30,10.0,leaf,euclidean,750h,robust,0.532051282051282,full,52,750h__robust__full__074,,,0.0
83,0,1.0,[],0.0,,,,,30,10.0,leaf,manhattan,750h,robust,0.532051282051282,full,52,750h__robust__full__075,,,0.0
83,0,1.0,[],0.0,,,,,30,20.0,eom,euclidean,750h,robust,0.532051282051282,full,52,750h__robust__full__076,,,0.0
83,0,1.0,[],0.0,,,,,30,20.0,eom,manhattan,750h,robust,0.532051282051282,full,52,750h__robust__full__077,,,0.0
83,0,1.0,[],0.0,,,,,30,20.0,leaf,euclidean,750h,robust,0.532051282051282,full,52,750h__robust__full__078,,,0.0
83,0,1.0,[],0.0,,,,,30,20.0,leaf,manhattan,750h,robust,0.532051282051282,full,52,750h__robust__full__079,,,0.0
83,0,1.0,[],0.0,,,,,5,,eom,euclidean,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__000,,,0.0
83,0,1.0,[],0.0,,,,,5,,eom,manhattan,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__001,,,0.0
83,0,1.0,[],0.0,,,,,5,,leaf,euclidean,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__002,,,0.0
83,0,1.0,[],0.0,,,,,5,,leaf,manhattan,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__003,,,0.0
83,0,1.0,[],0.0,,,,,5,5.0,eom,euclidean,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__004,,,0.0
83,0,1.0,[],0.0,,,,,5,5.0,eom,manhattan,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__005,,,0.0
83,0,1.0,[],0.0,,,,,5,5.0,leaf,euclidean,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__006,,,0.0
83,0,1.0,[],0.0,,,,,5,5.0,leaf,manhattan,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__007,,,0.0
83,0,1.0,[],0.0,,,,,5,10.0,eom,euclidean,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__008,,,0.0
83,0,1.0,[],0.0,,,,,5,10.0,eom,manhattan,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__009,,,0.0
83,0,1.0,[],0.0,,,,,5,10.0,leaf,euclidean,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__010,,,0.0
83,0,1.0,[],0.0,,,,,5,10.0,leaf,manhattan,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__011,,,0.0
83,0,1.0,[],0.0,,,,,5,20.0,eom,euclidean,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__012,,,0.0
83,0,1.0,[],0.0,,,,,5,20.0,eom,manhattan,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__013,,,0.0
83,0,1.0,[],0.0,,,,,5,20.0,leaf,euclidean,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__014,,,0.0
83,0,1.0,[],0.0,,,,,5,20.0,leaf,manhattan,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__015,,,0.0
83,0,1.0,[],0.0,,,,,8,,eom,euclidean,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__016,,,0.0
83,0,1.0,[],0.0,,,,,8,,eom,manhattan,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__017,,,0.0
83,0,1.0,[],0.0,,,,,8,,leaf,euclidean,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__018,,,0.0
83,0,1.0,[],0.0,,,,,8,,leaf,manhattan,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__019,,,0.0
83,0,1.0,[],0.0,,,,,8,5.0,eom,euclidean,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__020,,,0.0
83,0,1.0,[],0.0,,,,,8,5.0,eom,manhattan,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__021,,,0.0
83,0,1.0,[],0.0,,,,,8,5.0,leaf,euclidean,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__022,,,0.0
83,0,1.0,[],0.0,,,,,8,5.0,leaf,manhattan,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__023,,,0.0
83,0,1.0,[],0.0,,,,,8,10.0,eom,euclidean,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__024,,,0.0
83,0,1.0,[],0.0,,,,,8,10.0,eom,manhattan,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__025,,,0.0
83,0,1.0,[],0.0,,,,,8,10.0,leaf,euclidean,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__026,,,0.0
83,0,1.0,[],0.0,,,,,8,10.0,leaf,manhattan,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__027,,,0.0
83,0,1.0,[],0.0,,,,,8,20.0,eom,euclidean,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__028,,,0.0
83,0,1.0,[],0.0,,,,,8,20.0,eom,manhattan,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__029,,,0.0
83,0,1.0,[],0.0,,,,,8,20.0,leaf,euclidean,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__030,,,0.0
83,0,1.0,[],0.0,,,,,8,20.0,leaf,manhattan,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__031,,,0.0
83,0,1.0,[],0.0,,,,,10,,eom,euclidean,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__032,,,0.0
83,0,1.0,[],0.0,,,,,10,,eom,manhattan,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__033,,,0.0
83,0,1.0,[],0.0,,,,,10,,leaf,euclidean,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__034,,,0.0
83,0,1.0,[],0.0,,,,,10,,leaf,manhattan,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__035,,,0.0
83,0,1.0,[],0.0,,,,,10,5.0,eom,euclidean,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__036,,,0.0
83,0,1.0,[],0.0,,,,,10,5.0,eom,manhattan,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__037,,,0.0
83,0,1.0,[],0.0,,,,,10,5.0,leaf,euclidean,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__038,,,0.0
83,0,1.0,[],0.0,,,,,10,5.0,leaf,manhattan,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__039,,,0.0
83,0,1.0,[],0.0,,,,,10,10.0,eom,euclidean,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__040,,,0.0
83,0,1.0,[],0.0,,,,,10,10.0,eom,manhattan,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__041,,,0.0
83,0,1.0,[],0.0,,,,,10,10.0,leaf,euclidean,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__042,,,0.0
83,0,1.0,[],0.0,,,,,10,10.0,leaf,manhattan,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__043,,,0.0
83,0,1.0,[],0.0,,,,,10,20.0,eom,euclidean,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__044,,,0.0
83,0,1.0,[],0.0,,,,,10,20.0,eom,manhattan,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__045,,,0.0
83,0,1.0,[],0.0,,,,,10,20.0,leaf,euclidean,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__046,,,0.0
83,0,1.0,[],0.0,,,,,10,20.0,leaf,manhattan,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__047,,,0.0
83,0,1.0,[],0.0,,,,,20,,eom,euclidean,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__048,,,0.0
83,0,1.0,[],0.0,,,,,20,,eom,manhattan,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__049,,,0.0
83,0,1.0,[],0.0,,,,,20,,leaf,euclidean,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__050,,,0.0
83,0,1.0,[],0.0,,,,,20,,leaf,manhattan,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__051,,,0.0
83,0,1.0,[],0.0,,,,,20,5.0,eom,euclidean,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__052,,,0.0
83,0,1.0,[],0.0,,,,,20,5.0,eom,manhattan,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__053,,,0.0
83,0,1.0,[],0.0,,,,,20,5.0,leaf,euclidean,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__054,,,0.0
83,0,1.0,[],0.0,,,,,20,5.0,leaf,manhattan,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__055,,,0.0
83,0,1.0,[],0.0,,,,,20,10.0,eom,euclidean,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__056,,,0.0
83,0,1.0,[],0.0,,,,,20,10.0,eom,manhattan,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__057,,,0.0
83,0,1.0,[],0.0,,,,,20,10.0,leaf,euclidean,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__058,,,0.0
83,0,1.0,[],0.0,,,,,20,10.0,leaf,manhattan,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__059,,,0.0
83,0,1.0,[],0.0,,,,,20,20.0,eom,euclidean,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__060,,,0.0
83,0,1.0,[],0.0,,,,,20,20.0,eom,manhattan,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__061,,,0.0
83,0,1.0,[],0.0,,,,,20,20.0,leaf,euclidean,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__062,,,0.0
83,0,1.0,[],0.0,,,,,20,20.0,leaf,manhattan,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__063,,,0.0
83,0,1.0,[],0.0,,,,,30,,eom,euclidean,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__064,,,0.0
83,0,1.0,[],0.0,,,,,30,,eom,manhattan,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__065,,,0.0
83,0,1.0,[],0.0,,,,,30,,leaf,euclidean,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__066,,,0.0
83,0,1.0,[],0.0,,,,,30,,leaf,manhattan,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__067,,,0.0
83,0,1.0,[],0.0,,,,,30,5.0,eom,euclidean,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__068,,,0.0
83,0,1.0,[],0.0,,,,,30,5.0,eom,manhattan,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__069,,,0.0
83,0,1.0,[],0.0,,,,,30,5.0,leaf,euclidean,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__070,,,0.0
83,0,1.0,[],0.0,,,,,30,5.0,leaf,manhattan,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__071,,,0.0
83,0,1.0,[],0.0,,,,,30,10.0,eom,euclidean,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__072,,,0.0
83,0,1.0,[],0.0,,,,,30,10.0,eom,manhattan,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__073,,,0.0
83,0,1.0,[],0.0,,,,,30,10.0,leaf,euclidean,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__074,,,0.0
83,0,1.0,[],0.0,,,,,30,10.0,leaf,manhattan,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__075,,,0.0
83,0,1.0,[],0.0,,,,,30,20.0,eom,euclidean,750h,robust,0.532051282051282,0.9,4,750h__robust__0.9__076,,,0.0
